driver_id,seed,route_idx,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,nominal_route_value,observable_route_value,walk_route_value,route_distance_miles,observability_ablation,use_urban_context
17,42,0,15,15,0,0,-11.852373022481268,-11.852373022481268,-11.852373022481268,17.69010898877801,no_clutter,True
17,42,1,13,13,0,0,-9.38255620316403,-9.38255620316403,-9.38255620316403,14.003815228603031,no_clutter,True
17,43,0,15,15,0,0,-11.852373022481268,-11.852373022481268,-11.852373022481268,17.69010898877801,no_clutter,True
17,43,1,13,13,0,0,-9.38255620316403,-9.38255620316403,-9.38255620316403,14.003815228603031,no_clutter,True
17,44,0,15,15,0,0,-11.852373022481268,-11.852373022481268,-11.852373022481268,17.69010898877801,no_clutter,True
17,44,1,13,13,0,0,-9.38255620316403,-9.38255620316403,-9.38255620316403,14.003815228603031,no_clutter,True
18,42,0,18,18,6,2,-0.4373855120732717,-2.9464223416529496,-4.03302067390905,17.07072464488548,no_clutter,True
18,42,1,77,77,26,3,4.739300582847626,1.9797933650832054,0.8891822731119721,17.55328271216772,no_clutter,True
18,43,0,18,18,6,2,-0.4373855120732717,-2.9464223416529496,-4.03302067390905,17.07072464488548,no_clutter,True
18,43,1,77,77,26,3,4.739300582847626,1.9797933650832054,0.8891822731119721,17.55328271216772,no_clutter,True
18,44,0,18,18,6,2,-0.4373855120732717,-2.9464223416529496,-4.03302067390905,17.07072464488548,no_clutter,True
18,44,1,77,77,26,3,4.739300582847626,1.9797933650832054,0.8891822731119721,17.55328271216772,no_clutter,True
19,42,0,32,32,14,4,36.61440466278101,28.898018294747196,33.75968513852186,15.87402289137162,no_clutter,True
19,42,1,37,37,21,6,35.86915070774354,28.152764339709726,33.01443118348439,16.98634222724844,no_clutter,True
19,43,0,32,32,14,4,36.61440466278101,28.898018294747196,33.75968513852186,15.87402289137162,no_clutter,True
19,43,1,37,37,21,6,35.86915070774354,28.152764339709726,33.01443118348439,16.98634222724844,no_clutter,True
19,44,0,32,32,14,4,36.61440466278101,28.898018294747196,33.75968513852186,15.87402289137162,no_clutter,True
19,44,1,37,37,21,6,35.86915070774354,28.152764339709726,33.01443118348439,16.98634222724844,no_clutter,True
20,42,0,29,29,15,15,17.292381348875935,14.060934295184676,13.670498663959314,10.75763977779711,no_clutter,True
20,43,0,29,29,15,15,17.292381348875935,14.060934295184676,13.670498663959314,10.75763977779711,no_clutter,True
20,44,0,29,29,15,15,17.292381348875935,14.060934295184676,13.670498663959314,10.75763977779711,no_clutter,True
21,42,0,4,4,0,0,-9.57323064113239,-9.57323064113239,-9.57323064113239,14.288403941988642,no_clutter,True
21,43,0,4,4,0,0,-9.57323064113239,-9.57323064113239,-9.57323064113239,14.288403941988642,no_clutter,True
21,44,0,4,4,0,0,-9.57323064113239,-9.57323064113239,-9.57323064113239,14.288403941988642,no_clutter,True
22,42,0,30,30,10,10,11.674604496253123,8.89856148403536,9.22457883053841,13.545366423502802,no_clutter,True
22,42,1,30,30,10,10,10.990965861781847,8.214922849564084,8.540940196067135,14.565722594355451,no_clutter,True
22,43,0,30,30,10,10,11.674604496253123,8.89856148403536,9.22457883053841,13.545366423502802,no_clutter,True
22,43,1,30,30,10,10,10.990965861781847,8.214922849564084,8.540940196067135,14.565722594355451,no_clutter,True
22,44,0,30,30,10,10,11.674604496253123,8.89856148403536,9.22457883053841,13.545366423502802,no_clutter,True
22,44,1,30,30,10,10,10.990965861781847,8.214922849564084,8.540940196067135,14.565722594355451,no_clutter,True
23,42,0,23,23,6,6,15.252456286427975,11.846264128107396,12.486585989331797,7.459020468017946,no_clutter,True
23,43,0,23,23,6,6,15.252456286427975,11.846264128107396,12.486585989331797,7.459020468017946,no_clutter,True
23,44,0,23,23,6,6,15.252456286427975,11.846264128107396,12.486585989331797,7.459020468017946,no_clutter,True
24,42,0,26,26,0,0,-11.61486261448793,-11.61486261448793,-11.61486261448793,17.335615842519296,no_clutter,True
24,43,0,26,26,0,0,-11.61486261448793,-11.61486261448793,-11.61486261448793,17.335615842519296,no_clutter,True
24,44,0,26,26,0,0,-11.61486261448793,-11.61486261448793,-11.61486261448793,17.335615842519296,no_clutter,True
25,42,0,41,41,32,14,27.235428809325562,22.756388614168692,22.51789270309319,5.618762971155878,no_clutter,True
25,42,1,40,40,31,14,27.133014154870942,22.653973959714072,22.41547804863857,5.7716206643717305,no_clutter,True
25,43,0,41,41,32,14,27.235428809325562,22.756388614168692,22.51789270309319,5.618762971155878,no_clutter,True
25,43,1,40,40,31,14,27.133014154870942,22.653973959714072,22.41547804863857,5.7716206643717305,no_clutter,True
25,44,0,41,41,32,14,27.235428809325562,22.756388614168692,22.51789270309319,5.618762971155878,no_clutter,True
25,44,1,40,40,31,14,27.133014154870942,22.653973959714072,22.41547804863857,5.7716206643717305,no_clutter,True
26,42,0,12,12,13,4,13.474021648626145,9.731499960804577,9.318618485603686,8.247728882647545,no_clutter,True
26,42,1,2,2,2,2,-0.9788925895087432,-1.8637038413995883,-2.3599971151782855,11.535660581356332,no_clutter,True
26,43,0,12,12,13,4,13.474021648626145,9.731499960804577,9.318618485603686,8.247728882647545,no_clutter,True
26,43,1,2,2,2,2,-0.9788925895087432,-1.8637038413995883,-2.3599971151782855,11.535660581356332,no_clutter,True
26,44,0,12,12,13,4,13.474021648626145,9.731499960804577,9.318618485603686,8.247728882647545,no_clutter,True
26,44,1,2,2,2,2,-0.9788925895087432,-1.8637038413995883,-2.3599971151782855,11.535660581356332,no_clutter,True
27,42,0,30,30,7,5,-3.576311407160702,-4.895981165776718,-7.180366330445519,18.02434538382194,no_clutter,True
27,42,1,19,19,1,0,-7.933555370524566,-9.167655206495064,-10.89272539880615,19.30381398585756,no_clutter,True
27,43,0,30,30,7,5,-3.576311407160702,-4.895981165776718,-7.180366330445519,18.02434538382194,no_clutter,True
27,43,1,19,19,1,0,-7.933555370524566,-9.167655206495064,-10.89272539880615,19.30381398585756,no_clutter,True
27,44,0,30,30,7,5,-3.576311407160702,-4.895981165776718,-7.180366330445519,18.02434538382194,no_clutter,True
27,44,1,19,19,1,0,-7.933555370524566,-9.167655206495064,-10.89272539880615,19.30381398585756,no_clutter,True
28,42,0,0,0,0,0,-8.069691923397171,-8.069691923397171,-8.069691923397171,12.044316303577865,no_clutter,True
28,43,0,0,0,0,0,-8.069691923397171,-8.069691923397171,-8.069691923397171,12.044316303577865,no_clutter,True
28,44,0,0,0,0,0,-8.069691923397171,-8.069691923397171,-8.069691923397171,12.044316303577865,no_clutter,True
29,42,0,33,33,0,0,-11.985179017485432,-11.985179017485432,-11.985179017485432,17.8883268917693,no_clutter,True
29,43,0,33,33,0,0,-11.985179017485432,-11.985179017485432,-11.985179017485432,17.8883268917693,no_clutter,True
29,44,0,33,33,0,0,-11.985179017485432,-11.985179017485432,-11.985179017485432,17.8883268917693,no_clutter,True
30,42,0,1,1,0,0,-10.577393838467945,-10.577393838467945,-10.577393838467945,15.787154982787976,no_clutter,True
30,42,1,4,4,4,4,18.87572855953372,14.964588920529323,15.598022518156299,16.97652453800937,no_clutter,True
30,43,0,1,1,0,0,-10.577393838467945,-10.577393838467945,-10.577393838467945,15.787154982787976,no_clutter,True
30,43,1,4,4,4,4,18.87572855953372,14.964588920529323,15.598022518156299,16.97652453800937,no_clutter,True
30,44,0,1,1,0,0,-10.577393838467945,-10.577393838467945,-10.577393838467945,15.787154982787976,no_clutter,True
30,44,1,4,4,4,4,18.87572855953372,14.964588920529323,15.598022518156299,16.97652453800937,no_clutter,True
31,42,0,50,50,28,23,36.98900915903414,31.34590286017308,33.51213538913902,10.464165434277406,no_clutter,True
31,43,0,50,50,28,23,36.98900915903414,31.34590286017308,33.51213538913902,10.464165434277406,no_clutter,True
31,44,0,50,50,28,23,36.98900915903414,31.34590286017308,33.51213538913902,10.464165434277406,no_clutter,True
32,42,0,30,30,7,7,6.529641965029142,4.7446031635039345,0.9818604724225954,7.418444828314713,no_clutter,True
32,42,1,30,30,6,6,5.998084929225644,4.213046127700437,0.4503034366190981,8.211813538469187,no_clutter,True
32,43,0,30,30,7,7,6.529641965029142,4.7446031635039345,0.9818604724225954,7.418444828314713,no_clutter,True
32,43,1,30,30,6,6,5.998084929225644,4.213046127700437,0.4503034366190981,8.211813538469187,no_clutter,True
32,44,0,30,30,7,7,6.529641965029142,4.7446031635039345,0.9818604724225954,7.418444828314713,no_clutter,True
32,44,1,30,30,6,6,5.998084929225644,4.213046127700437,0.4503034366190981,8.211813538469187,no_clutter,True
33,42,0,1,1,0,0,-9.628642797668611,-9.628642797668611,-9.628642797668611,14.371108653236732,no_clutter,True
33,43,0,1,1,0,0,-9.628642797668611,-9.628642797668611,-9.628642797668611,14.371108653236732,no_clutter,True
33,44,0,1,1,0,0,-9.628642797668611,-9.628642797668611,-9.628642797668611,14.371108653236732,no_clutter,True
34,42,0,9,9,2,0,1.3575353871773501,-1.2505937454902778,-2.972573782720673,16.25740986988455,no_clutter,True
34,43,0,9,9,2,0,1.3575353871773501,-1.2505937454902778,-2.972573782720673,16.25740986988455,no_clutter,True
34,44,0,9,9,2,0,1.3575353871773501,-1.2505937454902778,-2.972573782720673,16.25740986988455,no_clutter,True
35,42,0,34,34,11,3,13.368151540383014,8.160784143259473,7.348562467492492,18.107236506891024,no_clutter,True
35,43,0,34,34,11,3,13.368151540383014,8.160784143259473,7.348562467492492,18.107236506891024,no_clutter,True
35,44,0,34,34,11,3,13.368151540383014,8.160784143259473,7.348562467492492,18.107236506891024,no_clutter,True
36,42,0,26,26,30,8,25.513655287260615,18.754787113204173,19.407750281280297,8.561708526476693,no_clutter,True
36,42,1,13,13,6,4,3.926353039134055,2.691502066958771,3.0793687903698235,7.945741732635739,no_clutter,True
36,43,0,26,26,30,8,25.513655287260615,18.754787113204173,19.407750281280297,8.561708526476693,no_clutter,True
36,43,1,13,13,6,4,3.926353039134055,2.691502066958771,3.0793687903698235,7.945741732635739,no_clutter,True
36,44,0,26,26,30,8,25.513655287260615,18.754787113204173,19.407750281280297,8.561708526476693,no_clutter,True
36,44,1,13,13,6,4,3.926353039134055,2.691502066958771,3.0793687903698235,7.945741732635739,no_clutter,True
37,42,0,25,25,14,12,17.94783513738551,13.482572607409942,13.458849458142161,9.779350541215655,no_clutter,True
37,43,0,25,25,14,12,17.94783513738551,13.482572607409942,13.458849458142161,9.779350541215655,no_clutter,True
37,44,0,25,25,14,12,17.94783513738551,13.482572607409942,13.458849458142161,9.779350541215655,no_clutter,True
38,42,0,11,11,3,1,3.2443380516236466,1.2821608074949662,-1.8891401735576672,10.829346191606497,no_clutter,True
38,43,0,11,11,3,1,3.2443380516236466,1.2821608074949662,-1.8891401735576672,10.829346191606497,no_clutter,True
38,44,0,11,11,3,1,3.2443380516236466,1.2821608074949662,-1.8891401735576672,10.829346191606497,no_clutter,True
39,42,0,27,27,18,4,14.46798501248959,8.441608636556287,9.203968148107199,15.719425354493149,no_clutter,True
39,43,0,27,27,18,4,14.46798501248959,8.441608636556287,9.203968148107199,15.719425354493149,no_clutter,True
39,44,0,27,27,18,4,14.46798501248959,8.441608636556287,9.203968148107199,15.719425354493149,no_clutter,True
40,42,0,2,2,0,0,-11.69412989175687,-11.69412989175687,-11.69412989175687,17.453925211577417,no_clutter,True
40,42,1,1,1,0,0,-13.141590341382184,-13.141590341382184,-13.141590341382184,19.614313942361466,no_clutter,True
40,43,0,2,2,0,0,-11.69412989175687,-11.69412989175687,-11.69412989175687,17.453925211577417,no_clutter,True
40,43,1,1,1,0,0,-13.141590341382184,-13.141590341382184,-13.141590341382184,19.614313942361466,no_clutter,True
40,44,0,2,2,0,0,-11.69412989175687,-11.69412989175687,-11.69412989175687,17.453925211577417,no_clutter,True
40,44,1,1,1,0,0,-13.141590341382184,-13.141590341382184,-13.141590341382184,19.614313942361466,no_clutter,True
41,42,0,44,44,5,2,3.0186511240632807,0.2337669810892251,0.0590685322231419,19.375147576024954,no_clutter,True
41,42,1,49,49,13,10,28.882431307243962,23.716341196711994,22.92388664772286,20.6978637205314,no_clutter,True
41,43,0,44,44,5,2,3.0186511240632807,0.2337669810892251,0.0590685322231419,19.375147576024954,no_clutter,True
41,43,1,49,49,13,10,28.882431307243962,23.716341196711994,22.92388664772286,20.6978637205314,no_clutter,True
41,44,0,44,44,5,2,3.0186511240632807,0.2337669810892251,0.0590685322231419,19.375147576024954,no_clutter,True
41,44,1,49,49,13,10,28.882431307243962,23.716341196711994,22.92388664772286,20.6978637205314,no_clutter,True
42,42,0,16,16,7,5,6.6223147377185665,4.933380303719277,1.8828921702246983,17.72788845116632,no_clutter,True
42,43,0,16,16,7,5,6.6223147377185665,4.933380303719277,1.8828921702246983,17.72788845116632,no_clutter,True
42,44,0,16,16,7,5,6.6223147377185665,4.933380303719277,1.8828921702246983,17.72788845116632,no_clutter,True
43,42,0,4,4,5,5,9.743297252289757,7.268103214116462,7.874757155715476,11.577168280164539,no_clutter,True
43,42,1,8,8,7,2,7.194879267277267,3.8180747237744033,5.433263810656193,15.380777213019003,no_clutter,True
43,43,0,4,4,5,5,9.743297252289757,7.268103214116462,7.874757155715476,11.577168280164539,no_clutter,True
43,43,1,8,8,7,2,7.194879267277267,3.8180747237744033,5.433263810656193,15.380777213019003,no_clutter,True
43,44,0,4,4,5,5,9.743297252289757,7.268103214116462,7.874757155715476,11.577168280164539,no_clutter,True
43,44,1,8,8,7,2,7.194879267277267,3.8180747237744033,5.433263810656193,15.380777213019003,no_clutter,True
44,42,0,9,9,4,2,1.116652789342215,-1.3505713095648684,-0.010141853377252374,16.990070463668335,no_clutter,True
44,43,0,9,9,4,2,1.116652789342215,-1.3505713095648684,-0.010141853377252374,16.990070463668335,no_clutter,True
44,44,0,9,9,4,2,1.116652789342215,-1.3505713095648684,-0.010141853377252374,16.990070463668335,no_clutter,True
45,42,0,56,56,35,19,31.74050791007494,26.81189136135208,29.13345458043829,10.088794164067258,no_clutter,True
45,43,0,56,56,35,19,31.74050791007494,26.81189136135208,29.13345458043829,10.088794164067258,no_clutter,True
45,44,0,56,56,35,19,31.74050791007494,26.81189136135208,29.13345458043829,10.088794164067258,no_clutter,True
46,42,0,1,1,3,0,-9.321482098251458,-9.321482098251458,-9.321482098251458,13.912659848136505,no_clutter,True
46,42,1,1,1,3,0,-13.02073272273106,-13.02073272273106,-13.02073272273106,19.433929436912027,no_clutter,True
46,43,0,1,1,3,0,-9.321482098251458,-9.321482098251458,-9.321482098251458,13.912659848136505,no_clutter,True
46,43,1,1,1,3,0,-13.02073272273106,-13.02073272273106,-13.02073272273106,19.433929436912027,no_clutter,True
46,44,0,1,1,3,0,-9.321482098251458,-9.321482098251458,-9.321482098251458,13.912659848136505,no_clutter,True
46,44,1,1,1,3,0,-13.02073272273106,-13.02073272273106,-13.02073272273106,19.433929436912027,no_clutter,True
47,42,0,26,26,3,2,0.5028309741881731,-1.5444736751644825,-2.8338590697286534,18.652491083301232,no_clutter,True
47,42,1,26,26,21,12,12.201790174854288,8.279653929899204,9.49188131099245,20.22120869424733,no_clutter,True
47,43,0,26,26,3,2,0.5028309741881731,-1.5444736751644825,-2.8338590697286534,18.652491083301232,no_clutter,True
47,43,1,26,26,21,12,12.201790174854288,8.279653929899204,9.49188131099245,20.22120869424733,no_clutter,True
47,44,0,26,26,3,2,0.5028309741881731,-1.5444736751644825,-2.8338590697286534,18.652491083301232,no_clutter,True
47,44,1,26,26,21,12,12.201790174854288,8.279653929899204,9.49188131099245,20.22120869424733,no_clutter,True
48,42,0,34,34,5,1,-3.2926727726894267,-4.740381362095961,-7.863205915348761,16.4816011532678,no_clutter,True
48,43,0,34,34,5,1,-3.2926727726894267,-4.740381362095961,-7.863205915348761,16.4816011532678,no_clutter,True
48,44,0,34,34,5,1,-3.2926727726894267,-4.740381362095961,-7.863205915348761,16.4816011532678,no_clutter,True
49,42,0,32,32,11,8,10.52535387177352,6.967948726556719,6.419926468303627,17.872606161532058,no_clutter,True
49,42,1,16,16,2,2,-9.639342214820983,-10.125456778157158,-10.133143897029283,19.610958529583556,no_clutter,True
49,43,0,32,32,11,8,10.52535387177352,6.967948726556719,6.419926468303627,17.872606161532058,no_clutter,True
49,43,1,16,16,2,2,-9.639342214820983,-10.125456778157158,-10.133143897029283,19.610958529583556,no_clutter,True
49,44,0,32,32,11,8,10.52535387177352,6.967948726556719,6.419926468303627,17.872606161532058,no_clutter,True
49,44,1,16,16,2,2,-9.639342214820983,-10.125456778157158,-10.133143897029283,19.610958529583556,no_clutter,True
50,42,0,52,52,22,14,25.930058284762694,19.471264729764265,20.704942116666267,18.761107037667617,no_clutter,True
50,43,0,52,52,22,14,25.930058284762694,19.471264729764265,20.704942116666267,18.761107037667617,no_clutter,True
50,44,0,52,52,22,14,25.930058284762694,19.471264729764265,20.704942116666267,18.761107037667617,no_clutter,True
51,42,0,15,15,8,8,46.14154870940882,39.261598179476394,42.077243280352775,10.982763120285336,no_clutter,True
51,43,0,15,15,8,8,46.14154870940882,39.261598179476394,42.077243280352775,10.982763120285336,no_clutter,True
51,44,0,15,15,8,8,46.14154870940882,39.261598179476394,42.077243280352775,10.982763120285336,no_clutter,True
52,42,0,17,17,6,2,13.730016652789342,11.68443251608133,8.57249997319407,8.238781115239789,no_clutter,True
52,43,0,17,17,6,2,13.730016652789342,11.68443251608133,8.57249997319407,8.238781115239789,no_clutter,True
52,44,0,17,17,6,2,13.730016652789342,11.68443251608133,8.57249997319407,8.238781115239789,no_clutter,True
53,42,0,0,0,0,0,-8.96736053288926,-8.96736053288926,-8.96736053288926,13.384120198342178,no_clutter,True
53,43,0,0,0,0,0,-8.96736053288926,-8.96736053288926,-8.96736053288926,13.384120198342178,no_clutter,True
53,44,0,0,0,0,0,-8.96736053288926,-8.96736053288926,-8.96736053288926,13.384120198342178,no_clutter,True
54,42,0,13,13,3,3,13.280557868442964,10.308245519856891,9.837457994708101,11.148421091876173,no_clutter,True
54,42,1,71,71,73,4,31.212364696086595,23.578761402584377,25.59059124635334,10.503933289422994,no_clutter,True
54,43,0,13,13,3,3,13.280557868442964,10.308245519856891,9.837457994708101,11.148421091876173,no_clutter,True
54,43,1,71,71,73,4,31.212364696086595,23.578761402584377,25.59059124635334,10.503933289422994,no_clutter,True
54,44,0,13,13,3,3,13.280557868442964,10.308245519856891,9.837457994708101,11.148421091876173,no_clutter,True
54,44,1,71,71,73,4,31.212364696086595,23.578761402584377,25.59059124635334,10.503933289422994,no_clutter,True
55,42,0,18,18,5,2,0.560033305578683,-1.787446569060835,-3.7155515049705397,18.567114469285546,no_clutter,True
55,42,1,25,25,17,14,27.673813488759365,22.71567470095969,21.160672758725426,19.88983061379199,no_clutter,True
55,43,0,18,18,5,2,0.560033305578683,-1.787446569060835,-3.7155515049705397,18.567114469285546,no_clutter,True
55,43,1,25,25,17,14,27.673813488759365,22.71567470095969,21.160672758725426,19.88983061379199,no_clutter,True
55,44,0,18,18,5,2,0.560033305578683,-1.787446569060835,-3.7155515049705397,18.567114469285546,no_clutter,True
55,44,1,25,25,17,14,27.673813488759365,22.71567470095969,21.160672758725426,19.88983061379199,no_clutter,True
56,42,0,46,46,15,3,7.412822647793504,3.582824731863493,4.409021751719266,18.0405632122485,no_clutter,True
56,43,0,46,46,15,3,7.412822647793504,3.582824731863493,4.409021751719266,18.0405632122485,no_clutter,True
56,44,0,46,46,15,3,7.412822647793504,3.582824731863493,4.409021751719266,18.0405632122485,no_clutter,True
57,42,0,23,23,7,2,8.7236885928393,5.057197928724442,4.598870438632387,16.084046876359253,no_clutter,True
57,42,1,26,26,10,2,7.978434637801831,4.311943973686972,3.8536164835949176,17.19636621223607,no_clutter,True
57,43,0,23,23,7,2,8.7236885928393,5.057197928724442,4.598870438632387,16.084046876359253,no_clutter,True
57,43,1,26,26,10,2,7.978434637801831,4.311943973686972,3.8536164835949176,17.19636621223607,no_clutter,True
57,44,0,23,23,7,2,8.7236885928393,5.057197928724442,4.598870438632387,16.084046876359253,no_clutter,True
57,44,1,26,26,10,2,7.978434637801831,4.311943973686972,3.8536164835949176,17.19636621223607,no_clutter,True
58,42,0,5,5,0,0,-12.285428809325563,-12.285428809325563,-12.285428809325563,18.336460909441136,no_clutter,True
58,42,1,19,19,2,0,-9.795170691090759,-10.738879443943155,-11.310055373474558,20.216672673269787,no_clutter,True
58,43,0,5,5,0,0,-12.285428809325563,-12.285428809325563,-12.285428809325563,18.336460909441136,no_clutter,True
58,43,1,19,19,2,0,-9.795170691090759,-10.738879443943155,-11.310055373474558,20.216672673269787,no_clutter,True
58,44,0,5,5,0,0,-12.285428809325563,-12.285428809325563,-12.285428809325563,18.336460909441136,no_clutter,True
58,44,1,19,19,2,0,-9.795170691090759,-10.738879443943155,-11.310055373474558,20.216672673269787,no_clutter,True
59,42,0,13,13,0,0,-11.769358867610327,-11.769358867610327,-11.769358867610327,17.56620726509004,no_clutter,True
59,43,0,13,13,0,0,-11.769358867610327,-11.769358867610327,-11.769358867610327,17.56620726509004,no_clutter,True
59,44,0,13,13,0,0,-11.769358867610327,-11.769358867610327,-11.769358867610327,17.56620726509004,no_clutter,True
60,42,0,16,16,4,2,15.261823480432971,11.464107842866527,9.429428742788035,16.02712913368213,no_clutter,True
60,43,0,16,16,4,2,15.261823480432971,11.464107842866527,9.429428742788035,16.02712913368213,no_clutter,True
60,44,0,16,16,4,2,15.261823480432971,11.464107842866527,9.429428742788035,16.02712913368213,no_clutter,True
61,42,0,37,37,15,4,12.01248959200666,6.825143196680287,7.61564553001989,19.384343892527372,no_clutter,True
61,42,1,41,41,21,10,43.1263114071607,34.67296249274426,37.314457116593054,20.70699789976015,no_clutter,True
61,43,0,37,37,15,4,12.01248959200666,6.825143196680287,7.61564553001989,19.384343892527372,no_clutter,True
61,43,1,41,41,21,10,43.1263114071607,34.67296249274426,37.314457116593054,20.70699789976015,no_clutter,True
61,44,0,37,37,15,4,12.01248959200666,6.825143196680287,7.61564553001989,19.384343892527372,no_clutter,True
61,44,1,41,41,21,10,43.1263114071607,34.67296249274426,37.314457116593054,20.70699789976015,no_clutter,True
62,42,0,27,27,14,8,18.824021648626143,13.190114767779502,15.079223683402581,17.426833360259486,no_clutter,True
62,42,1,21,21,6,5,1.9111157368859288,-0.4575313606545919,-1.32037233376089,18.416245168826972,no_clutter,True
62,43,0,27,27,14,8,18.824021648626143,13.190114767779502,15.079223683402581,17.426833360259486,no_clutter,True
62,43,1,21,21,6,5,1.9111157368859288,-0.4575313606545919,-1.32037233376089,18.416245168826972,no_clutter,True
62,44,0,27,27,14,8,18.824021648626143,13.190114767779502,15.079223683402581,17.426833360259486,no_clutter,True
62,44,1,21,21,6,5,1.9111157368859288,-0.4575313606545919,-1.32037233376089,18.416245168826972,no_clutter,True
63,42,0,10,10,4,0,3.7626977518734375,1.6580857930335533,-1.9820014547220954,8.19000335541278,no_clutter,True
63,42,1,72,72,41,32,12.999958368026643,10.134041895035953,8.68793989525587,9.701554674587099,no_clutter,True
63,43,0,10,10,4,0,3.7626977518734375,1.6580857930335533,-1.9820014547220954,8.19000335541278,no_clutter,True
63,43,1,72,72,41,32,12.999958368026643,10.134041895035953,8.68793989525587,9.701554674587099,no_clutter,True
63,44,0,10,10,4,0,3.7626977518734375,1.6580857930335533,-1.9820014547220954,8.19000335541278,no_clutter,True
63,44,1,72,72,41,32,12.999958368026643,10.134041895035953,8.68793989525587,9.701554674587099,no_clutter,True
64,42,0,28,28,7,2,4.566652789342212,0.9942671088024131,1.0103675545713688,18.557234642772816,no_clutter,True
64,43,0,28,28,7,2,4.566652789342212,0.9942671088024131,1.0103675545713688,18.557234642772816,no_clutter,True
64,44,0,28,28,7,2,4.566652789342212,0.9942671088024131,1.0103675545713688,18.557234642772816,no_clutter,True
65,42,0,33,33,23,16,41.57647793505412,35.55766718040005,39.03512599174628,8.094809052158027,no_clutter,True
65,43,0,33,33,23,16,41.57647793505412,35.55766718040005,39.03512599174628,8.094809052158027,no_clutter,True
65,44,0,33,33,23,16,41.57647793505412,35.55766718040005,39.03512599174628,8.094809052158027,no_clutter,True
66,42,0,0,0,0,0,-13.414904246461283,-13.414904246461283,-13.414904246461283,20.022245143972064,no_clutter,True
66,42,1,0,0,0,0,-11.03509575353872,-11.03509575353872,-11.03509575353872,16.470292169460773,no_clutter,True
66,43,0,0,0,0,0,-13.414904246461283,-13.414904246461283,-13.414904246461283,20.022245143972064,no_clutter,True
66,43,1,0,0,0,0,-11.03509575353872,-11.03509575353872,-11.03509575353872,16.470292169460773,no_clutter,True
66,44,0,0,0,0,0,-13.414904246461283,-13.414904246461283,-13.414904246461283,20.022245143972064,no_clutter,True
66,44,1,0,0,0,0,-11.03509575353872,-11.03509575353872,-11.03509575353872,16.470292169460773,no_clutter,True
67,42,0,7,7,4,0,-6.511906744379685,-7.617617889553452,-7.633042403281341,17.555084693104007,no_clutter,True
67,42,1,7,7,2,0,-4.83313905079101,-5.916368315952535,-5.781741500036459,14.303192613120908,no_clutter,True
67,43,0,7,7,4,0,-6.511906744379685,-7.617617889553452,-7.633042403281341,17.555084693104007,no_clutter,True
67,43,1,7,7,2,0,-4.83313905079101,-5.916368315952535,-5.781741500036459,14.303192613120908,no_clutter,True
67,44,0,7,7,4,0,-6.511906744379685,-7.617617889553452,-7.633042403281341,17.555084693104007,no_clutter,True
67,44,1,7,7,2,0,-4.83313905079101,-5.916368315952535,-5.781741500036459,14.303192613120908,no_clutter,True
68,42,0,1,1,0,0,-9.317568692756037,-9.317568692756037,-9.317568692756037,13.906818944411995,no_clutter,True
68,42,1,33,33,30,20,21.128476269775184,16.870970811575766,15.090503188543801,13.987348851081812,no_clutter,True
68,43,0,1,1,0,0,-9.317568692756037,-9.317568692756037,-9.317568692756037,13.906818944411995,no_clutter,True
68,43,1,33,33,30,20,21.128476269775184,16.870970811575766,15.090503188543801,13.987348851081812,no_clutter,True
68,44,0,1,1,0,0,-9.317568692756037,-9.317568692756037,-9.317568692756037,13.906818944411995,no_clutter,True
68,44,1,33,33,30,20,21.128476269775184,16.870970811575766,15.090503188543801,13.987348851081812,no_clutter,True
69,42,0,1,1,0,0,-9.114196502914238,-9.114196502914238,-9.114196502914238,13.603278362558564,no_clutter,True
69,43,0,1,1,0,0,-9.114196502914238,-9.114196502914238,-9.114196502914238,13.603278362558564,no_clutter,True
69,44,0,1,1,0,0,-9.114196502914238,-9.114196502914238,-9.114196502914238,13.603278362558564,no_clutter,True
70,42,0,28,28,15,13,23.353205661948376,17.800175293817954,18.834452022710888,11.03999154933078,no_clutter,True
70,43,0,28,28,15,13,23.353205661948376,17.800175293817954,18.834452022710888,11.03999154933078,no_clutter,True
70,44,0,28,28,15,13,23.353205661948376,17.800175293817954,18.834452022710888,11.03999154933078,no_clutter,True
71,42,0,53,53,44,27,37.36128226477935,30.170295180958888,32.04742531408442,9.53539960480694,no_clutter,True
71,43,0,53,53,44,27,37.36128226477935,30.170295180958888,32.04742531408442,9.53539960480694,no_clutter,True
71,44,0,53,53,44,27,37.36128226477935,30.170295180958888,32.04742531408442,9.53539960480694,no_clutter,True
72,42,0,8,8,5,3,8.341840133222313,5.500881023254647,4.476221303340346,11.056955025041322,no_clutter,True
72,43,0,8,8,5,3,8.341840133222313,5.500881023254647,4.476221303340346,11.056955025041322,no_clutter,True
72,44,0,8,8,5,3,8.341840133222313,5.500881023254647,4.476221303340346,11.056955025041322,no_clutter,True
73,42,0,9,9,0,0,-20.09013322231474,-20.09013322231474,-20.09013322231474,29.9852734661414,no_clutter,True
73,42,1,31,31,0,0,-20.639675270607828,-20.639675270607828,-20.639675270607828,30.805485478519145,no_clutter,True
73,43,0,9,9,0,0,-20.09013322231474,-20.09013322231474,-20.09013322231474,29.9852734661414,no_clutter,True
