policy,seed,batch_label,driver_id,route_idx,successful_riders,attempted_riders,realized_revenue,actual_profit,selected_score,mean_wait_min,mean_walk_min,mean_observability,open_requests_before,attempted_rider_ids,successful_rider_ids,domain,scenario_name,time_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min
corridor_only,42,2015-04-01T21:32:00,244,0,2,3,29.25,20.996502914238135,71.0,0.21666666666666665,4.982621180899662,0.4132907353372204,521,709755;1580369;1653953,709755;1580369,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T05:09:00,12,0,0,1,0.0,-8.22323064113239,1.0,0.0,6.0,0.0,41,1533057,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T07:52:00,296,1,0,3,0.0,-11.40803497085762,55.0,0.0,6.0,0.0,466,1267430;276357;1158554,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T08:42:00,343,1,2,3,29.0,16.133805162364695,26.0,2.833333333333333,3.8437195632825,0.33328000693811954,524,896170;2368055;1968229,896170;2368055,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T08:53:00,275,0,0,0,0.0,-9.51269775187344,0.0,0.0,0.0,0.0,466,,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T08:59:00,332,0,1,3,16.5,11.097626977518733,79.0,3.8333333333333335,5.679175852506805,0.18342949257871333,429,233070;1550925;154297,1550925,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T09:35:00,255,0,2,3,25.25,14.244837635303911,42.0,1.5583333333333333,3.719035431594333,0.3920421885197854,433,969218;2719800;1277645,969218;1277645,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T10:59:00,348,0,1,3,13.0,2.212614487926727,51.0,4.866666666666666,5.267263358393483,0.11103450498991425,351,694985;1665750;2176166,694985,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T14:01:00,347,0,2,3,32.75,20.302914238134885,75.0,3.8833333333333333,3.6504957733801358,0.46224470458469175,351,1801654;500783;1663386,1801654;500783,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T14:13:00,65,0,3,3,50.25,44.82647793505412,70.0,3.25,3.4075665380880884,0.6797550133021053,405,10717;2630727;2718508,10717;2630727;2718508,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T15:14:00,415,0,1,3,7.25,2.1801831806827634,23.0,0.3333333333333333,4.222131682620127,0.15458124546728375,356,2316468;2428366;1868658,1868658,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T15:24:00,307,0,0,3,0.0,-11.112156536219818,50.0,0.0,6.0,0.0,352,1497153;1088920;817087,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T17:37:00,61,1,3,3,61.0,47.1263114071607,84.0,1.6722222222222223,4.4296638230914915,0.6860471957250945,355,618339;2629737;1482614,618339;2629737;1482614,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T19:02:00,270,0,1,1,5.5,-4.900499583680267,1.0,0.03333333333333333,4.40925265894933,0.7599245658418128,478,2579431,2579431,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T19:57:00,127,0,0,1,0.0,-8.366278101582015,2.0,0.0,6.0,0.0,484,1491793,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T20:22:00,403,0,1,3,14.5,7.486761032472939,52.0,0.6666666666666666,4.659742266132915,0.13926244003839294,532,45433;1833768;678902,45433,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T21:00:00,399,0,3,3,44.5,39.52089925062448,79.0,4.238888888888888,4.048840081939475,0.839573633932864,500,753079;2194874;905340,753079;2194874;905340,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T21:11:00,39,0,2,3,22.75,12.21798501248959,46.0,2.7666666666666666,4.467902668697664,0.3653796129489104,493,1043130;1165141;2120166,1043130;2120166,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T22:48:00,33,0,0,3,0.0,-9.628642797668611,5.0,0.0,6.0,0.0,454,172731;1279524;498336,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T23:38:00,68,1,1,3,12.5,3.1284762697751862,82.0,1.4666666666666666,5.2571928401843,0.13792406551272432,450,1475662;2075857;2749802,2749802,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-02T23:39:00,22,0,0,3,0.0,-9.075395503746877,56.0,0.0,5.0905981138576974,0.17088309578884472,457,2037415;734388;57156,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-03T00:03:00,36,0,1,3,11.25,5.513655287260615,43.0,2.466666666666667,5.8915671439969595,0.1730745165452421,384,1030450;174177;1347432,174177,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-03T05:45:00,95,0,2,3,23.75,12.701915070774353,6.0,3.408333333333333,2.47478620040298,0.5508986481860362,63,713897;2569317;2210902,2569317;2210902,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-03T05:55:00,4,1,0,3,0.0,-13.739342214820985,18.0,0.0,6.0,0.0,71,1627918;65241;1657307,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-03T06:14:00,238,0,0,1,0.0,-8.11923397169026,1.0,0.0,6.0,0.0,108,418283,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-03T06:36:00,9,0,0,3,0.0,-5.010532889258951,8.0,0.0,5.470115494236148,0.24286976157522247,161,97863;2309492;2206743,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-03T07:49:00,445,0,3,3,28.5,22.154912572855952,3.0,2.3333333333333335,1.7758086569542548,0.6177675880076907,277,499450;2028682;99226,499450;2028682;99226,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-03T07:56:00,16,1,0,3,0.0,-6.231182348043298,54.0,0.0,6.0,0.0,248,1347430;686730;1249983,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-03T11:40:00,465,0,1,3,14.75,3.238717735220648,49.0,0.15,4.962435638689991,0.24303240103753312,416,1585469;2035601;183206,2035601,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-03T12:31:00,18,1,2,3,22.0,10.239300582847626,179.0,2.2333333333333334,3.541420702247015,0.39240986143041695,439,2065608;1416035;380099,2065608;380099,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
corridor_only,42,2015-04-03T13:13:00,84,1,0,3,0.0,-5.1763114071607,32.0,0.0,6.0,0.0,417,1483504;385514;1340672,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
