driver_id,domain,scenario_name,time_slice,area_slice,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,route_idx,route_cost,route_distance_miles,route_duration_min,rider_id,anchor_cell,anchor_idx,pickup_h3,dropoff_h3,fare_share,passenger_count,walk_m,walk_min,anchor_progress,travel_fraction,ambiguity_count,local_straightness,turn_severity,anchor_clutter,urban_clutter_index,sidewalk_access_score,building_height_proxy,context_is_imputed,observability_score,success_probability
294,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,12.345545378850959,18.42618713261337,32.10333333333333,6122,892a100f3c3ffff,28,892a100f3c3ffff,892a100f567ffff,4.75,1,164.69054802201956,2.1958739736269277,0.25225225225225223,0.11114820396678585,4,0.657449883674944,1.5519234004715244e-05,1.5916921834003086,0.6933216807844323,0.9849461842190268,0.12377623081266372,False,0.5836549791830715,0.7834619916732286
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,5.071273938384681,7.569065579678627,15.615,5676,892a1072d3bffff,19,892a1072d77ffff,892a1072913ffff,2.75,1,442.3958658254813,5.89861154433975,0.38,0.19413463465864833,4,0.6575424286464739,0.3261919734465661,1.648488395041653,0.62,0.9929401763869182,0.4,False,0.48416566671620304,0.7436662666864812
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,5.071273938384681,7.569065579678627,15.615,5676,892a1072d0fffff,20,892a1072d77ffff,892a1072913ffff,2.75,1,369.23003355695596,4.923067114092746,0.4,0.16814723538792786,4,0.7668417864752567,0.32621531602860676,1.6685714285714286,0.79,1.0,0.4,False,0.5054502292958912,0.7521800917183564
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,5.071273938384681,7.569065579678627,15.615,5676,892a1072d73ffff,21,892a1072d77ffff,892a1072913ffff,2.75,1,277.2435416287888,3.6965805550505175,0.42,0.14059884844180331,4,0.7668421216797467,0.32346164633024793,1.5956231886316519,0.7599624894365624,1.0,0.3141785412473215,False,0.5083827171726242,0.7533530868690497
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,5.071273938384681,7.569065579678627,15.615,5676,892a1072d63ffff,22,892a1072d77ffff,892a1072913ffff,2.75,1,281.61834588109906,3.754911278414654,0.44,0.11486182274767587,4,0.6613977357900376,0.32343856690698813,1.7563793718914205,0.7359163394604031,0.9237031667981302,0.24547525560115213,False,0.4828069296160052,0.743122771846402
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,5.071273938384681,7.569065579678627,15.615,28524,892a1072d3bffff,19,892a1072d0fffff,892a1072933ffff,4.5,1,428.7259584220411,5.7163461122938815,0.38,0.24126583353198683,3,0.6575424286464739,0.3261919734465661,1.648488395041653,0.62,0.9929401763869182,0.4,False,0.509165666716203,0.7536662666864812
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,5.071273938384681,7.569065579678627,15.615,28524,892a1072d0fffff,20,892a1072d0fffff,892a1072933ffff,4.5,1,96.4331102450043,1.285774803266724,0.4,0.21527843426126636,3,0.7668417864752567,0.32621531602860676,1.6685714285714286,0.79,1.0,0.4,False,0.5304502292958913,0.7621800917183564
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,5.071273938384681,7.569065579678627,15.615,28524,892a1072d73ffff,21,892a1072d0fffff,892a1072933ffff,4.5,1,278.0364609408916,3.7071528125452207,0.42,0.1877300473151418,3,0.7668421216797467,0.32346164633024793,1.5956231886316519,0.7599624894365624,1.0,0.3141785412473215,False,0.5333827171726242,0.7633530868690497
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,5.148542880932556,7.68439235960083,16.046666666666667,5676,892a1072d3bffff,18,892a1072d77ffff,892a1072913ffff,2.75,1,442.3958658254813,5.89861154433975,0.3673469387755102,0.19121945564418252,4,0.6575424286464739,0.3261919734465661,1.648488395041653,0.62,0.9929401763869182,0.4,False,0.48416566671620304,0.7436662666864812
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,5.148542880932556,7.68439235960083,16.046666666666667,5676,892a1072d0fffff,19,892a1072d77ffff,892a1072913ffff,2.75,1,369.23003355695596,4.923067114092746,0.3877551020408163,0.16562229030120895,4,0.7668417864752567,0.32621531602860676,1.6685714285714286,0.79,1.0,0.4,False,0.5054502292958912,0.7521800917183564
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,5.148542880932556,7.68439235960083,16.046666666666667,5676,892a1072d73ffff,20,892a1072d77ffff,892a1072913ffff,2.75,1,277.2435416287888,3.6965805550505175,0.40816326530612246,0.13848757750266205,4,0.7668421216797467,0.32346164633024793,1.5956231886316519,0.7599624894365624,1.0,0.3141785412473215,False,0.5083827171726242,0.7533530868690497
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,5.148542880932556,7.68439235960083,16.046666666666667,5676,892a1072d63ffff,21,892a1072d77ffff,892a1072913ffff,2.75,1,281.61834588109906,3.754911278414654,0.42857142857142855,0.11313702605786269,4,0.6613977357900376,0.32343856690698813,1.7563793718914205,0.7359163394604031,0.9237031667981302,0.24547525560115213,False,0.4828069296160052,0.743122771846402
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,5.148542880932556,7.68439235960083,16.046666666666667,28524,892a1072d3bffff,18,892a1072d0fffff,892a1072933ffff,4.5,1,428.7259584220411,5.7163461122938815,0.3673469387755102,0.23764291948547112,3,0.6575424286464739,0.3261919734465661,1.648488395041653,0.62,0.9929401763869182,0.4,False,0.509165666716203,0.7536662666864812
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,5.148542880932556,7.68439235960083,16.046666666666667,28524,892a1072d0fffff,19,892a1072d0fffff,892a1072933ffff,4.5,1,96.4331102450043,1.285774803266724,0.3877551020408163,0.21204575414249754,3,0.7668417864752567,0.32621531602860676,1.6685714285714286,0.79,1.0,0.4,False,0.5304502292958913,0.7621800917183564
295,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,5.148542880932556,7.68439235960083,16.046666666666667,28524,892a1072d73ffff,20,892a1072d0fffff,892a1072933ffff,4.5,1,278.0364609408916,3.7071528125452207,0.40816326530612246,0.18491104134395064,3,0.7668421216797467,0.32346164633024793,1.5956231886316519,0.7599624894365624,1.0,0.3141785412473215,False,0.5333827171726242,0.7633530868690497
296,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,11.847585345545381,17.68296320230654,29.55,2471,892a100de03ffff,18,892a100de13ffff,892a100f52bffff,13.75,3,289.3253740155018,3.8576716535400237,0.1782178217821782,0.36911305201688294,3,0.6463086898086742,0.6737385981464481,1.6469182751696376,0.7222603848505351,0.999999802324519,0.2064582424301003,False,0.40269972598770365,0.7110798903950815
296,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,11.847585345545381,17.68296320230654,29.55,2471,892a100de1bffff,19,892a100de13ffff,892a100f52bffff,13.75,3,330.8579735306181,4.411439647074908,0.18811881188118812,0.3624444697581705,3,0.7430166604222446,0.35033140640843186,1.7038556674843335,0.7433350397322656,0.9942437147225972,0.2666715420921875,False,0.5174723554473439,0.7569889421789375
296,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,11.847585345545381,17.68296320230654,29.55,2471,892a100dec7ffff,20,892a100de13ffff,892a100f52bffff,13.75,3,369.403226380398,4.92537635173864,0.19801980198019803,0.35053403256492827,3,0.8918837580177754,7.371229824886743e-06,1.5355908030419823,0.7340278601298156,0.9970482858447127,0.2400796003709017,False,0.6572516207793302,0.812900648311732
296,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,11.847585345545381,17.68296320230654,29.55,32525,892a1072993ffff,0,892a1072993ffff,892a100d6cbffff,19.75,1,134.0965840428915,1.78795445390522,0.0,0.22077237121633764,4,0.49070111731187555,0.0,1.8114285714285714,0.79,1.0,0.4,False,0.544278434844489,0.7677113739377955
296,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,11.847585345545381,17.68296320230654,29.55,32525,892a1072d2bffff,2,892a1072993ffff,892a100d6cbffff,19.75,1,417.58739125268767,5.567831883369169,0.019801980198019802,0.2059091764250221,4,0.4427082055556726,0.3262182934107462,1.9785103431984714,0.73,0.9157753710872429,0.4,False,0.43282381314445767,0.7231295252577831
296,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,11.847585345545381,17.68296320230654,29.55,32525,892a1072d2fffff,3,892a1072993ffff,892a100d6cbffff,19.75,1,304.83527111998626,4.064470281599816,0.0297029702970297,0.19882527015586335,4,0.6790213516566342,0.6496267347325844,1.8563593952279573,0.69,0.997926319057757,0.4,False,0.38593544999335316,0.7043741799973412
