driver_id,seed,domain,scenario_name,time_slice,area_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,policy,route_idx,score,route_distance_miles,route_cost,expected_value,nominal_revenue,realized_revenue,actual_profit,successful_riders,attempted_riders,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,mean_observability,mean_walk_min,nominal_realized_gap,selected_rider_ids,successful_rider_ids
2,43,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,time_only_baseline,0,-5.409034138218153,8.073185280922615,5.409034138218153,11.340965861781847,16.75,16.75,11.340965861781847,3,3,15,15,8,8,0.6883189059662489,4.1253689836359415,0.0,244053;317626;125625,244053;317626;125625
2,43,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,feasible_count_baseline,0,8.0,8.073185280922615,5.409034138218153,11.340965861781847,16.75,11.5,6.090965861781847,2,3,15,15,8,8,0.6883189059662489,4.1253689836359415,5.25,244053;317626;125625,244053;317626
2,43,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,6.857191275868169,8.073185280922615,5.409034138218153,6.857191275868169,15.75,10.0,4.590965861781847,2,3,15,15,8,8,0.6403225907407403,2.322516390609119,5.75,317626;244053;207887,317626;207887
2,43,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,rendezvous_only,0,11.340965861781847,8.073185280922615,5.409034138218153,11.340965861781847,16.75,16.75,11.340965861781847,3,3,15,15,8,8,0.6883189059662489,4.1253689836359415,0.0,244053;317626;125625,244053;317626;125625
2,43,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,rendezvous_observable,0,9.209930406961824,8.073185280922615,5.409034138218153,9.209930406961824,16.75,11.0,5.590965861781847,2,3,15,15,8,8,0.6883189059662489,4.1253689836359415,5.75,244053;317626;125625,244053;125625
2,44,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,corridor_only,0,15.0,8.073185280922615,5.409034138218153,-5.409034138218153,28.0,0.0,-5.409034138218153,0,3,15,15,8,8,0.0,6.0,28.0,29955;259816;37943,
2,44,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,time_only_baseline,0,-5.409034138218153,8.073185280922615,5.409034138218153,11.340965861781847,16.75,16.75,11.340965861781847,3,3,15,15,8,8,0.6883189059662489,4.1253689836359415,0.0,244053;317626;125625,244053;317626;125625
2,44,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,feasible_count_baseline,0,8.0,8.073185280922615,5.409034138218153,11.340965861781847,16.75,16.75,11.340965861781847,3,3,15,15,8,8,0.6883189059662489,4.1253689836359415,0.0,244053;317626;125625,244053;317626;125625
2,44,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,6.857191275868169,8.073185280922615,5.409034138218153,6.857191275868169,15.75,15.75,10.340965861781847,3,3,15,15,8,8,0.6403225907407403,2.322516390609119,0.0,317626;244053;207887,317626;244053;207887
2,44,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,rendezvous_only,0,11.340965861781847,8.073185280922615,5.409034138218153,11.340965861781847,16.75,11.0,5.590965861781847,2,3,15,15,8,8,0.6883189059662489,4.1253689836359415,5.75,244053;317626;125625,244053;125625
2,44,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,rendezvous_observable,0,9.209930406961824,8.073185280922615,5.409034138218153,9.209930406961824,16.75,16.75,11.340965861781847,3,3,15,15,8,8,0.6883189059662489,4.1253689836359415,0.0,244053;317626;125625,244053;317626;125625
2,45,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,corridor_only,0,15.0,8.073185280922615,5.409034138218153,-5.409034138218153,28.0,0.0,-5.409034138218153,0,3,15,15,8,8,0.0,6.0,28.0,29955;259816;37943,
2,45,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,time_only_baseline,0,-5.409034138218153,8.073185280922615,5.409034138218153,11.340965861781847,16.75,16.75,11.340965861781847,3,3,15,15,8,8,0.6883189059662489,4.1253689836359415,0.0,244053;317626;125625,244053;317626;125625
2,45,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,feasible_count_baseline,0,8.0,8.073185280922615,5.409034138218153,11.340965861781847,16.75,16.75,11.340965861781847,3,3,15,15,8,8,0.6883189059662489,4.1253689836359415,0.0,244053;317626;125625,244053;317626;125625
2,45,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,6.857191275868169,8.073185280922615,5.409034138218153,6.857191275868169,15.75,15.75,10.340965861781847,3,3,15,15,8,8,0.6403225907407403,2.322516390609119,0.0,317626;244053;207887,317626;244053;207887
2,45,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,rendezvous_only,0,11.340965861781847,8.073185280922615,5.409034138218153,11.340965861781847,16.75,11.0,5.590965861781847,2,3,15,15,8,8,0.6883189059662489,4.1253689836359415,5.75,244053;317626;125625,317626;125625
2,45,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,rendezvous_observable,0,9.209930406961824,8.073185280922615,5.409034138218153,9.209930406961824,16.75,11.0,5.590965861781847,2,3,15,15,8,8,0.6883189059662489,4.1253689836359415,5.75,244053;317626;125625,244053;125625
2,46,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,corridor_only,0,15.0,8.073185280922615,5.409034138218153,-5.409034138218153,28.0,0.0,-5.409034138218153,0,3,15,15,8,8,0.0,6.0,28.0,29955;259816;37943,
2,46,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,time_only_baseline,0,-5.409034138218153,8.073185280922615,5.409034138218153,11.340965861781847,16.75,16.75,11.340965861781847,3,3,15,15,8,8,0.6883189059662489,4.1253689836359415,0.0,244053;317626;125625,244053;317626;125625
2,46,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,feasible_count_baseline,0,8.0,8.073185280922615,5.409034138218153,11.340965861781847,16.75,16.75,11.340965861781847,3,3,15,15,8,8,0.6883189059662489,4.1253689836359415,0.0,244053;317626;125625,244053;317626;125625
2,46,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,6.857191275868169,8.073185280922615,5.409034138218153,6.857191275868169,15.75,15.75,10.340965861781847,3,3,15,15,8,8,0.6403225907407403,2.322516390609119,0.0,317626;244053;207887,317626;244053;207887
2,46,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,rendezvous_only,0,11.340965861781847,8.073185280922615,5.409034138218153,11.340965861781847,16.75,16.75,11.340965861781847,3,3,15,15,8,8,0.6883189059662489,4.1253689836359415,0.0,244053;317626;125625,244053;317626;125625
2,46,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,rendezvous_observable,0,9.209930406961824,8.073185280922615,5.409034138218153,9.209930406961824,16.75,5.75,0.3409658617818474,1,3,15,15,8,8,0.6883189059662489,4.1253689836359415,11.0,244053;317626;125625,317626
3,42,green,primary,all_day,all,,,100,0.25,1,calibrated,full,True,0.5,corridor_only,0,0.0,11.423751351485704,7.653913405495422,-7.653913405495422,0.0,0.0,-7.653913405495422,0,0,0,0,0,0,0.0,0.0,0.0,,
