driver_id,domain,scenario_name,time_slice,area_slice,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,route_idx,route_cost,route_distance_miles,route_duration_min,rider_id,anchor_cell,anchor_idx,pickup_h3,dropoff_h3,fare_share,passenger_count,walk_m,walk_min,anchor_progress,travel_fraction,ambiguity_count,local_straightness,turn_severity,anchor_clutter,urban_clutter_index,sidewalk_access_score,building_height_proxy,context_is_imputed,observability_score,success_probability
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,0,9.718942547876772,14.505884399816075,31.936666666666667,335821,892a100d3b7ffff,0,892a100d16bffff,892a100d177ffff,2.5,5,202.79322694359988,2.7039096925813317,0.0,0.062168436175074865,1,0.4868150363770804,0.0,1.5577008458593182,0.7443457874122685,0.9999960664276196,0.2695593926064815,False,0.7755582349635102,0.8938895587408775
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,1,10.884138218151541,16.244982415151554,34.75,37601,892a100d3b7ffff,0,892a100d3a7ffff,892a100d15bffff,2.5,1,340.62841659309214,4.541712221241228,0.0,0.06434648341719826,2,0.4868150363770804,0.0,1.5577008458593182,0.7443457874122685,0.9999960664276196,0.2695593926064815,False,0.62555823496351,0.8563895587408774
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,1,10.884138218151541,16.244982415151554,34.75,86500,892a100d3a3ffff,1,892a100d3a7ffff,892a100c6bbffff,7.75,1,402.8923113079421,5.3718974841058955,0.010752688172043012,0.11049719144418928,2,0.5587075628660771,0.676554816088567,1.4926541321396307,0.7174287305158771,0.9996727848274997,0.19265351575964915,False,0.4390108282644213,0.8097527070661052
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,1,10.884138218151541,16.244982415151554,34.75,139273,892a100d3b7ffff,0,892a100d3b7ffff,892a100d21bffff,11.25,5,128.01732593503468,1.7068976791337958,0.0,0.2402001989963248,3,0.4868150363770804,0.0,1.5577008458593182,0.7443457874122685,0.9999960664276196,0.2695593926064815,False,0.5755582349635102,0.8438895587408775
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,1,10.884138218151541,16.244982415151554,34.75,139273,892a100d3a3ffff,1,892a100d3b7ffff,892a100d21bffff,11.25,5,232.49560496473165,3.0999413995297553,0.010752688172043012,0.23188592914122294,3,0.5587075628660771,0.676554816088567,1.4926541321396307,0.7174287305158771,0.9996727848274997,0.19265351575964915,False,0.38901082826442124,0.7972527070661053
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,1,10.884138218151541,16.244982415151554,34.75,139273,892a100d3b3ffff,2,892a100d3b7ffff,892a100d21bffff,11.25,5,303.06952364225106,4.04092698189668,0.021505376344086023,0.2227292802353836,3,0.4894808667296251,7.374720151018563e-06,1.2979676437142857,0.43617295133333334,1.0,0.12239890857142857,False,0.5849273882921263,0.8462318470730316
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,1,10.884138218151541,16.244982415151554,34.75,150116,892a100d3b7ffff,0,892a100d3b7ffff,892a100d487ffff,6.75,1,80.84132426431897,1.0778843235242528,0.0,0.11881146129929113,3,0.4868150363770804,0.0,1.5577008458593182,0.7443457874122685,0.9999960664276196,0.2695593926064815,False,0.5755582349635102,0.8438895587408775
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,1,10.884138218151541,16.244982415151554,34.75,150116,892a100d3a3ffff,1,892a100d3b7ffff,892a100d487ffff,6.75,1,379.8666946704774,5.064889262273032,0.010752688172043012,0.11049719144418928,3,0.5587075628660771,0.676554816088567,1.4926541321396307,0.7174287305158771,0.9996727848274997,0.19265351575964915,False,0.38901082826442124,0.7972527070661053
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,1,10.884138218151541,16.244982415151554,34.75,150116,892a100d3b3ffff,2,892a100d3b7ffff,892a100d487ffff,6.75,1,419.0096295055558,5.586795060074078,0.021505376344086023,0.10134054253834994,3,0.4894808667296251,7.374720151018563e-06,1.2979676437142857,0.43617295133333334,1.0,0.12239890857142857,False,0.5849273882921263,0.8462318470730316
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,1,10.884138218151541,16.244982415151554,34.75,175700,892a100aa67ffff,62,892a100aa2bffff,892a100ae9bffff,5.75,1,236.85571589546547,3.1580762119395396,0.6666666666666666,0.17939938408841594,2,0.8920048085396554,7.407803661863e-06,1.5404710641500607,0.7372527911206133,1.0,0.24929368891603765,False,0.7071242965370388,0.8767810741342597
