driver_id,seed,time_slice,hour_start,hour_end,route_idx,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,nominal_route_value,observable_route_value,walk_route_value,route_distance_miles,observability_profile,observability_ablation,use_urban_context
23,46,all_day,,,0,64,64,13,13,27.752456286427975,22.883334154209628,22.582293211733194,7.459020468017946,calibrated,full,True
24,42,all_day,,,0,69,69,1,1,-11.61486261448793,-11.61486261448793,-11.61486261448793,17.335615842519296,calibrated,full,True
24,43,all_day,,,0,69,69,1,1,-11.61486261448793,-11.61486261448793,-11.61486261448793,17.335615842519296,calibrated,full,True
24,44,all_day,,,0,69,69,1,1,-11.61486261448793,-11.61486261448793,-11.61486261448793,17.335615842519296,calibrated,full,True
24,45,all_day,,,0,69,69,1,1,-11.61486261448793,-11.61486261448793,-11.61486261448793,17.335615842519296,calibrated,full,True
24,46,all_day,,,0,69,69,1,1,-11.61486261448793,-11.61486261448793,-11.61486261448793,17.335615842519296,calibrated,full,True
25,42,all_day,,,0,157,157,120,112,31.735428809325562,27.144636140941934,27.556701861155325,5.618762971155878,calibrated,full,True
25,42,all_day,,,1,156,156,121,113,31.633014154870942,27.042221486487314,27.454287206700705,5.7716206643717305,calibrated,full,True
25,43,all_day,,,0,157,157,120,112,31.735428809325562,27.144636140941934,27.556701861155325,5.618762971155878,calibrated,full,True
25,43,all_day,,,1,156,156,121,113,31.633014154870942,27.042221486487314,27.454287206700705,5.7716206643717305,calibrated,full,True
25,44,all_day,,,0,157,157,120,112,31.735428809325562,27.144636140941934,27.556701861155325,5.618762971155878,calibrated,full,True
25,44,all_day,,,1,156,156,121,113,31.633014154870942,27.042221486487314,27.454287206700705,5.7716206643717305,calibrated,full,True
25,45,all_day,,,0,157,157,120,112,31.735428809325562,27.144636140941934,27.556701861155325,5.618762971155878,calibrated,full,True
25,45,all_day,,,1,156,156,121,113,31.633014154870942,27.042221486487314,27.454287206700705,5.7716206643717305,calibrated,full,True
25,46,all_day,,,0,157,157,120,112,31.735428809325562,27.144636140941934,27.556701861155325,5.618762971155878,calibrated,full,True
25,46,all_day,,,1,156,156,121,113,31.633014154870942,27.042221486487314,27.454287206700705,5.7716206643717305,calibrated,full,True
26,42,all_day,,,0,44,44,57,39,22.724021648626145,17.355016223501497,18.0466075800823,8.247728882647545,calibrated,full,True
26,42,all_day,,,1,10,10,5,5,6.771107410491257,4.896842389593606,3.2414394280958456,11.535660581356332,calibrated,full,True
26,43,all_day,,,0,44,44,57,39,22.724021648626145,17.355016223501497,18.0466075800823,8.247728882647545,calibrated,full,True
26,43,all_day,,,1,10,10,5,5,6.771107410491257,4.896842389593606,3.2414394280958456,11.535660581356332,calibrated,full,True
26,44,all_day,,,0,44,44,57,39,22.724021648626145,17.355016223501497,18.0466075800823,8.247728882647545,calibrated,full,True
26,44,all_day,,,1,10,10,5,5,6.771107410491257,4.896842389593606,3.2414394280958456,11.535660581356332,calibrated,full,True
26,45,all_day,,,0,44,44,57,39,22.724021648626145,17.355016223501497,18.0466075800823,8.247728882647545,calibrated,full,True
26,45,all_day,,,1,10,10,5,5,6.771107410491257,4.896842389593606,3.2414394280958456,11.535660581356332,calibrated,full,True
