driver_id,domain,scenario_name,time_slice,area_slice,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,run_id,route_idx,route_cost,route_distance_miles,route_duration_min,rider_id,anchor_cell,anchor_idx,pickup_h3,dropoff_h3,fare_share,passenger_count,walk_m,walk_min,anchor_progress,travel_fraction,ambiguity_count,local_straightness,turn_severity,anchor_clutter,urban_clutter_index,sidewalk_access_score,building_height_proxy,context_is_imputed,observability_score,success_probability
29,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,11.899708576186512,17.76075906893509,30.033333333333335,2927,892a100f193ffff,63,892a100f567ffff,892a100d24fffff,16.5,1,316.2073008067574,4.216097344090099,0.6176470588235294,0.16924922940559572,2,0.907657122160644,1.551985506612002e-05,1.375657032944235,0.6278854927490789,0.9849220208749567,0.10824426499736842,False,0.715714004775511,0.8362856019102043
29,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,11.899708576186512,17.76075906893509,30.033333333333335,2927,892a100f19bffff,64,892a100f567ffff,892a100d24fffff,16.5,1,392.9710957746216,5.239614610328288,0.6274509803921569,0.15625245514464692,2,0.6663780907151501,1.5519794629249694e-05,1.5453266964285715,0.651016875,1.0,0.1457625,False,0.6618463373345318,0.8147385349338127
29,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,11.899708576186512,17.76075906893509,30.033333333333335,3678,892a100e243ffff,60,892a100e253ffff,892a100d5dbffff,11.25,1,403.0561915383862,5.37408255384515,0.5882352941176471,0.17283289942535784,2,1.0,8.108404271448914e-06,1.5731585233639762,0.6923757404293625,0.8583254176787611,0.12107354408389259,False,0.7277230547287359,0.8410892218914943
29,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,11.899708576186512,17.76075906893509,30.033333333333335,3678,892a100e25bffff,61,892a100e253ffff,892a100d5dbffff,11.25,1,273.0507252606363,3.640676336808484,0.5980392156862745,0.16058204106061236,2,0.9029193278930424,8.109739244825202e-06,1.6982532760621214,0.5381383333333334,0.6729398191759738,0.30896666666666667,False,0.7047034588484917,0.8318813835393967
29,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,11.899708576186512,17.76075906893509,30.033333333333335,10688,892a100e243ffff,60,892a100e253ffff,892a10089bbffff,16.75,1,385.5208670804015,5.140278227738687,0.5882352941176471,0.23835950159331887,2,1.0,8.108404271448914e-06,1.5731585233639762,0.6923757404293625,0.8583254176787611,0.12107354408389259,False,0.7277230547287359,0.8410892218914943
29,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,11.899708576186512,17.76075906893509,30.033333333333335,10688,892a100e25bffff,61,892a100e253ffff,892a10089bbffff,16.75,1,294.0869250090326,3.9211590001204346,0.5980392156862745,0.22610864322857338,2,0.9029193278930424,8.109739244825202e-06,1.6982532760621214,0.5381383333333334,0.6729398191759738,0.30896666666666667,False,0.7047034588484917,0.8318813835393967
29,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,11.899708576186512,17.76075906893509,30.033333333333335,18692,892a100f193ffff,63,892a100f567ffff,892a100f07bffff,6.0,1,314.7044702140073,4.19605960285343,0.6176470588235294,0.14830584843175065,2,0.907657122160644,1.551985506612002e-05,1.375657032944235,0.6278854927490789,0.9849220208749567,0.10824426499736842,False,0.715714004775511,0.8362856019102043
29,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,11.899708576186512,17.76075906893509,30.033333333333335,18692,892a100f19bffff,64,892a100f567ffff,892a100f07bffff,6.0,1,390.51226797856333,5.2068302397141775,0.6274509803921569,0.13530907417080185,2,0.6663780907151501,1.5519794629249694e-05,1.5453266964285715,0.651016875,1.0,0.1457625,False,0.6618463373345318,0.8147385349338127
29,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,11.899708576186512,17.76075906893509,30.033333333333335,26710,892a100e243ffff,60,892a100e253ffff,892a100d41bffff,11.75,1,326.428044507975,4.352373926773,0.5882352941176471,0.19972303800950764,2,1.0,8.108404271448914e-06,1.5731585233639762,0.6923757404293625,0.8583254176787611,0.12107354408389259,False,0.7277230547287359,0.8410892218914943
29,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,11.899708576186512,17.76075906893509,30.033333333333335,26710,892a100e25bffff,61,892a100e253ffff,892a100d41bffff,11.75,1,317.26011291694795,4.230134838892639,0.5980392156862745,0.18747217964476215,2,0.9029193278930424,8.109739244825202e-06,1.6982532760621214,0.5381383333333334,0.6729398191759738,0.30896666666666667,False,0.7047034588484917,0.8318813835393967
29,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,11.899708576186512,17.76075906893509,30.033333333333335,34588,892a100e243ffff,60,892a100e253ffff,892a100d453ffff,16.5,1,397.504081884552,5.30005442512736,0.5882352941176471,0.21769085116927933,2,1.0,8.108404271448914e-06,1.5731585233639762,0.6923757404293625,0.8583254176787611,0.12107354408389259,False,0.7277230547287359,0.8410892218914943
29,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,11.899708576186512,17.76075906893509,30.033333333333335,34588,892a100e25bffff,61,892a100e253ffff,892a100d453ffff,16.5,1,276.9043662974724,3.692058217299632,0.5980392156862745,0.20543999280453384,2,0.9029193278930424,8.109739244825202e-06,1.6982532760621214,0.5381383333333334,0.6729398191759738,0.30896666666666667,False,0.7047034588484917,0.8318813835393967
30,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,0.6143213988343047,0.9168976102004548,2.5616666666666665,12828,892a100d603ffff,3,892a100d60fffff,892a100d233ffff,5.75,1,369.11720323702343,4.921562709826978,0.6,0.5407553131126261,3,0.8524390326330942,8.130335857003956e-06,1.8116500115792784,0.79,0.9997785598492929,0.4,False,0.6416179760991801,0.806647190439672
30,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,0.6143213988343047,0.9168976102004548,2.5616666666666665,33985,892a100d613ffff,0,892a100d617ffff,892a100d643ffff,3.5,1,402.3264147584579,5.364352196779438,0.0,0.3478907860460878,3,0.5228209970115828,0.0,1.8826890057184111,0.79,0.9287395657101603,0.4,False,0.5739438652640375,0.7795775461056149
33,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.242589508742715,9.317297774242858,17.523333333333333,3157,892a100d297ffff,46,892a100d297ffff,892a107252bffff,6.0,1,139.13941189738054,1.8551921586317406,0.9019607843137255,0.11111063764482765,4,0.6789240365696225,0.32626954500228306,1.8114285714285714,0.79,1.0,0.4,False,0.4840421551953535,0.7436168620781414
33,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.242589508742715,9.317297774242858,17.523333333333333,3157,892a100d283ffff,47,892a100d297ffff,892a107252bffff,6.0,1,248.71896837169305,3.3162529116225743,0.9215686274509803,0.09026420701843263,4,0.7400238433374882,0.32624105418031335,1.6951269381947223,0.79,0.9734444903767064,0.4,False,0.49934045989744674,0.7497361839589787
33,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.242589508742715,9.317297774242858,17.523333333333333,3901,892a100f193ffff,3,892a100f567ffff,892a100890fffff,13.75,2,329.44932919100404,4.39265772254672,0.058823529411764705,0.8988527742264408,2,1.0,1.551985506612002e-05,1.375657032944235,0.6278854927490789,0.9849220208749567,0.10824426499736842,False,0.7341825803433821,0.8436730321373528
33,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.242589508742715,9.317297774242858,17.523333333333333,3901,892a100f19bffff,4,892a100f567ffff,892a100890fffff,13.75,2,346.4459412999635,4.6192792173328465,0.0784313725490196,0.8746158079355344,2,0.6663780907151501,1.5519794629249694e-05,1.5453266964285715,0.651016875,1.0,0.1457625,False,0.6618463373345318,0.8147385349338127
33,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.242589508742715,9.317297774242858,17.523333333333333,18728,892a100f52fffff,2,892a100f52bffff,892a1008987ffff,12.5,1,429.6462389588638,5.728616519451518,0.0392156862745098,0.923146353914793,2,0.9076548994582835,1.551990466768732e-05,1.5113372919662988,0.5305362499999999,0.8271078866051298,0.258675,False,0.7111651683876223,0.8344660673550489
33,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.242589508742715,9.317297774242858,17.523333333333333,18728,892a100f193ffff,3,892a100f52bffff,892a1008987ffff,12.5,1,294.95460353782573,3.9327280471710098,0.058823529411764705,0.8988527742264408,2,1.0,1.551985506612002e-05,1.375657032944235,0.6278854927490789,0.9849220208749567,0.10824426499736842,False,0.7341825803433821,0.8436730321373528
33,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.242589508742715,9.317297774242858,17.523333333333333,28122,892a100f52fffff,2,892a100f52bffff,892a100d8cfffff,16.0,5,312.31998858808663,4.164266514507822,0.0392156862745098,0.5649312491636305,2,0.9076548994582835,1.551990466768732e-05,1.5113372919662988,0.5305362499999999,0.8271078866051298,0.258675,False,0.7111651683876223,0.8344660673550489
33,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.242589508742715,9.317297774242858,17.523333333333333,28122,892a100f193ffff,3,892a100f52bffff,892a100d8cfffff,16.0,5,322.36993347253565,4.298265779633809,0.058823529411764705,0.5406376694752782,2,1.0,1.551985506612002e-05,1.375657032944235,0.6278854927490789,0.9849220208749567,0.10824426499736842,False,0.7341825803433821,0.8436730321373528
33,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.242589508742715,9.317297774242858,17.523333333333333,28521,892a100d29bffff,48,892a100d667ffff,892a107253bffff,5.75,1,342.694502919939,4.56926003893252,0.9411764705882353,0.06795038821347088,4,0.6439843422449829,0.35025771218889035,1.6685716258215824,0.79,0.9999998027498461,0.4,False,0.473666016062008,0.7394664064248031
33,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.242589508742715,9.317297774242858,17.523333333333333,40908,892a100d04bffff,45,892a100d2b3ffff,892a100d2cfffff,5.25,1,203.24468417496377,2.7099291223328503,0.8823529411764706,0.05686236014656676,1,0.7667699570221578,0.6497180183289012,1.6685714285714286,0.79,1.0,0.4,False,0.6333850527151831,0.8033540210860732
34,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.29766860949209,9.399505387301627,19.32,29805,892a107250fffff,6,892a1072507ffff,892a100d657ffff,3.25,1,449.19568534181957,5.989275804557594,0.10714285714285714,0.09833899003681254,2,1.0,7.3755084700779765e-06,1.2276793908901786,0.47316210213125004,1.0,0.151891720375,False,0.7397773134398921,0.8459109253759568
34,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.29766860949209,9.399505387301627,19.32,29805,892a1072503ffff,7,892a1072507ffff,892a100d657ffff,3.25,1,317.360521537391,4.231473620498546,0.125,0.07550118960059182,2,0.9048298239755067,7.376746215312677e-06,1.4421468377932143,0.5908839920325,1.0,0.3453828343785715,False,0.7128589093043215,0.8351435637217286
34,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.29766860949209,9.399505387301627,19.32,32393,892a1008b8bffff,18,892a1008b83ffff,892a1008813ffff,3.0,1,448.9150191280915,5.985533588374553,0.32142857142857145,0.14460368920820665,2,1.0,7.387914436662868e-06,1.643545367965368,0.7796951515151516,1.0,0.37055757575757586,False,0.7256537577669157,0.8402615031067662
34,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,6.29766860949209,9.399505387301627,19.32,32393,892a1008b9bffff,19,892a1008b83ffff,892a1008813ffff,3.0,1,284.0805244070131,3.7877403254268414,0.3392857142857143,0.12192385965322283,2,1.0,7.389155535343485e-06,1.7461291785714286,0.73370025,1.0,0.6677150000000001,False,0.7228275691063278,0.8391310276425311
36,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,7.373313905079102,11.004946126983734,23.776666666666664,23323,892a100f52fffff,2,892a100f52bffff,892a100f157ffff,2.75,1,442.2152956655651,5.896203942207535,0.03225806451612903,0.10252998253638286,2,0.9076548994582835,1.551990466768732e-05,1.5113372919662988,0.5305362499999999,0.8271078866051298,0.258675,False,0.7111651683876223,0.8344660673550489
36,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,7.373313905079102,11.004946126983734,23.776666666666664,23323,892a100f193ffff,3,892a100f52bffff,892a100f157ffff,2.75,1,305.18596176704557,4.06914615689394,0.04838709677419355,0.08196407852118426,2,1.0,1.551985506612002e-05,1.375657032944235,0.6278854927490789,0.9849220208749567,0.10824426499736842,False,0.7341825803433821,0.8436730321373528
36,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,7.373313905079102,11.004946126983734,23.776666666666664,26880,892a100d16fffff,41,892a100d16bffff,892a1072813ffff,10.0,1,391.9871242643644,5.226494990191526,0.6612903225806451,0.3532362434327714,1,0.9048812356858579,0.3234310457993814,1.5083761151287929,0.7240371425435526,0.9999998024769777,0.21153469298157904,False,0.7636797927535511,0.8554719171014205
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,3033,892a100d617ffff,4,892a100d6bbffff,892a1008d2fffff,4.75,5,368.4373489175084,4.9124979855667785,0.09090909090909091,0.4881191268132704,4,0.907713081699204,0.32627149568015895,1.7081166035740905,0.79,0.960454824997338,0.4,False,0.5325132313674826,0.763005292546993
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,3033,892a100d6bbffff,5,892a100d6bbffff,892a1008d2fffff,4.75,5,49.060176836959,0.6541356911594534,0.11363636363636363,0.4392820935265564,4,0.6575243612264071,1.551345019158311e-05,1.781204994248038,0.777554997631545,1.0,0.36444285037584295,False,0.578411494226782,0.7813645976907128
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,3033,892a100d6b3ffff,6,892a100d6bbffff,892a1008d2fffff,4.75,5,359.0341358566405,4.787121811421873,0.13636363636363635,0.4145706571423083,4,0.6630151863126628,0.6765502924083363,1.853514734418861,0.7894769494170313,0.9566435713082151,0.39850556976294665,False,0.37472695156536434,0.6998907806261456
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,3033,892a100d6a3ffff,7,892a100d6bbffff,892a1008d2fffff,4.75,5,384.162462084004,5.122166161120053,0.1590909090909091,0.41386622465105927,4,0.6575150144350062,0.6765424141137236,1.8114285714285714,0.79,1.0,0.4,False,0.37467849003499804,0.6998713960139991
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,4909,892a100d657ffff,1,892a100d643ffff,892a1008d1bffff,10.0,3,252.9585252044857,3.3727803360598094,0.022727272727272728,0.5536170178425085,1,0.5794371481738538,0.6737222075497483,1.6685716258066268,0.79,0.9999998027648019,0.4,False,0.5887172286399448,0.7854868914559778
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,6098,892a100f193ffff,38,892a100f52bffff,892a100e07bffff,6.75,6,316.7791159832547,4.223721546443397,0.8636363636363636,0.09176275640749154,2,0.7667193281454161,1.5519799500099098e-05,1.375657032944235,0.6278854927490789,0.9849220208749567,0.10824426499736842,False,0.6875264459891351,0.8250105783956541
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,6098,892a100f52fffff,39,892a100f52bffff,892a100e07bffff,6.75,6,306.08184485273836,4.081091264703178,0.8863636363636364,0.06400961549402384,2,0.8714970233249455,0.32641599256276727,1.6541944348234416,0.5305362499999999,0.8271078866051298,0.258675,False,0.6017270367618723,0.7906908147047489
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,11910,892a100d657ffff,1,892a100d643ffff,892a1008d1bffff,8.25,5,242.29238547182567,3.230565139624342,0.022727272727272728,0.5536170178425085,1,0.5794371481738538,0.6737222075497483,1.6685716258066268,0.79,0.9999998027648019,0.4,False,0.5887172286399448,0.7854868914559778
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,11930,892a100d60bffff,0,892a100d61bffff,892a100d693ffff,3.25,1,351.09997432980595,4.681332991064079,0.0,0.09390885068587133,4,0.49079398501127014,0.0,2.0996299392097266,0.9674946808510638,1.0,0.9071276595744682,False,0.5376826285313144,0.7650730514125257
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,11930,892a100d61bffff,2,892a100d61bffff,892a100d693ffff,3.25,1,153.38410081213635,2.045121344161818,0.045454545454545456,0.05357369580031755,4,0.5118270539832469,1.5514998544732507e-05,1.8114287686297448,0.79,0.9999998027988266,0.4,False,0.5484989626893745,0.7693995850757498
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,25408,892a100d6bbffff,5,892a100d687ffff,892a100d4b7ffff,6.75,5,194.10115848547423,2.5880154464729896,0.11363636363636363,0.3216524159629762,2,0.6575243612264071,1.551345019158311e-05,1.781204994248038,0.777554997631545,1.0,0.36444285037584295,False,0.6534114942267819,0.8113645976907127
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,25408,892a100d6b3ffff,6,892a100d687ffff,892a100d4b7ffff,6.75,5,243.6797320567344,3.249063094089792,0.13636363636363635,0.2969409795787281,2,0.6630151863126628,0.6765502924083363,1.853514734418861,0.7894769494170313,0.9566435713082151,0.39850556976294665,False,0.44972695156536435,0.7298907806261457
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,32197,892a100d657ffff,1,892a100d6cfffff,892a1008977ffff,6.5,1,378.8433704312295,5.051244939083061,0.022727272727272728,0.07812663895410087,2,0.5794371481738538,0.6737222075497483,1.6685716258066268,0.79,0.9999998027648019,0.4,False,0.4387172286399448,0.7254868914559779
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,0,5.328809325562032,7.953446754570196,18.575,35594,892a100d617ffff,4,892a100d613ffff,892a10089abffff,4.75,1,178.54925821131184,2.380656776150824,0.09090909090909091,0.06062533377443849,3,0.907713081699204,0.32627149568015895,1.7081166035740905,0.79,0.960454824997338,0.4,False,0.5575132313674825,0.773005292546993
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,1,5.860407993338885,8.746877601998335,19.151666666666664,3033,892a100d617ffff,4,892a100d6bbffff,892a1008d2fffff,4.75,5,368.4373489175084,4.9124979855667785,0.08163265306122448,0.05513339671739567,4,0.907713081699204,0.32627149568015895,1.7081166035740905,0.79,0.960454824997338,0.4,False,0.5325132313674826,0.763005292546993
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,1,5.860407993338885,8.746877601998335,19.151666666666664,4909,892a100d657ffff,1,892a100d643ffff,892a1008d1bffff,10.0,3,252.9585252044857,3.3727803360598094,0.02040816326530612,0.07104929097263477,1,0.5794371481738538,0.6737222075497483,1.6685716258066268,0.79,0.9999998027648019,0.4,False,0.5887172286399448,0.7854868914559778
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,1,5.860407993338885,8.746877601998335,19.151666666666664,6098,892a100f193ffff,43,892a100f52bffff,892a100e07bffff,6.75,6,316.7791159832547,4.223721546443397,0.8775510204081632,0.08345013772161824,2,0.7667193281454161,1.5519799500099098e-05,1.375657032944235,0.6278854927490789,0.9849220208749567,0.10824426499736842,False,0.6875264459891351,0.8250105783956541
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,1,5.860407993338885,8.746877601998335,19.151666666666664,6098,892a100f52fffff,44,892a100f52bffff,892a100e07bffff,6.75,6,306.08184485273836,4.081091264703178,0.8979591836734694,0.05821110260423723,2,0.8714970233249455,0.32641599256276727,1.6541944348234416,0.5305362499999999,0.8271078866051298,0.258675,False,0.6017270367618723,0.7906908147047489
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,1,5.860407993338885,8.746877601998335,19.151666666666664,11910,892a100d657ffff,1,892a100d643ffff,892a1008d1bffff,8.25,5,242.29238547182567,3.230565139624342,0.02040816326530612,0.07104929097263477,1,0.5794371481738538,0.6737222075497483,1.6685716258066268,0.79,0.9999998027648019,0.4,False,0.5887172286399448,0.7854868914559778
37,yellow,sparse_high_occlusion,evening_peak,all,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,1,5.860407993338885,8.746877601998335,19.151666666666664,11930,892a100d60bffff,0,892a100d61bffff,892a100d693ffff,3.25,1,351.09997432980595,4.681332991064079,0.0,0.08540182128154845,4,0.49079398501127014,0.0,2.0996299392097266,0.9674946808510638,1.0,0.9071276595744682,False,0.5376826285313144,0.7650730514125257
