policy,seed,batch_label,driver_id,route_idx,successful_riders,attempted_riders,realized_revenue,actual_profit,selected_score,mean_wait_min,mean_walk_min,mean_observability,open_requests_before,attempted_rider_ids,successful_rider_ids,domain,scenario_name,time_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min
feasible_count_baseline,44,2015-04-23T11:59:00,152,0,2,2,16.0,10.089966694421316,11.0,3.0,3.9733441429765506,0.478780786480504,73,207490;238185,207490;238185,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-23T17:59:00,123,0,2,2,32.25,20.115029142381346,4.0,3.675,4.764571338548933,0.7217185297521234,111,655496;600652,655496;600652,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-23T18:45:00,118,0,3,3,18.75,7.864154870940881,6.0,1.1833333333333333,3.1701808890662915,0.5918874586391372,122,278302;36211;637297,278302;36211;637297,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-23T22:54:00,230,0,0,0,0.0,-7.251623646960867,0.0,0.0,0.0,0.0,128,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-24T06:18:00,155,0,0,0,0.0,-7.292381348875938,0.0,0.0,0.0,0.0,33,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-24T10:00:00,28,0,0,0,0.0,-8.069691923397171,0.0,0.0,0.0,0.0,96,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-24T11:57:00,164,0,2,3,17.25,12.040133222314736,9.0,2.3583333333333334,4.424221302034773,0.6136292211085004,88,277377;90896;517823,277377;90896,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-24T12:45:00,174,0,0,1,0.0,-6.743630308076604,3.0,0.0,2.634956536080067,0.42088022341010495,99,45735,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-24T14:04:00,145,0,3,3,31.5,25.495878434637802,12.0,2.8944444444444444,4.904575515034616,0.5440412617864311,82,452940;123226;29101,452940;123226;29101,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-24T15:47:00,104,0,2,2,15.0,2.816153205661948,3.0,1.575,2.260790993680591,0.6138601989569933,91,296967;171605,296967;171605,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
