driver_id,seed,time_slice,hour_start,hour_end,route_idx,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,nominal_route_value,observable_route_value,walk_route_value,route_distance_miles,observability_profile,observability_ablation,use_urban_context
183,43,all_day,,,0,0,0,0,0,-8.985595337218985,-8.985595337218985,-8.985595337218985,13.41133632420744,calibrated,full,False
183,43,all_day,,,1,0,0,0,0,-9.49375520399667,-9.49375520399667,-9.49375520399667,14.169783886562193,calibrated,full,False
183,44,all_day,,,0,0,0,0,0,-8.985595337218985,-8.985595337218985,-8.985595337218985,13.41133632420744,calibrated,full,False
183,44,all_day,,,1,0,0,0,0,-9.49375520399667,-9.49375520399667,-9.49375520399667,14.169783886562193,calibrated,full,False
184,42,all_day,,,0,36,36,24,1,39.492506244796004,29.828556735793143,37.009711549985774,8.966408589856712,calibrated,full,False
184,43,all_day,,,0,36,36,24,1,39.492506244796004,29.828556735793143,37.009711549985774,8.966408589856712,calibrated,full,False
184,44,all_day,,,0,36,36,24,1,39.492506244796004,29.828556735793143,37.009711549985774,8.966408589856712,calibrated,full,False
185,42,all_day,,,0,19,19,1,1,-3.4953372189841803,-4.072064427265109,-5.787107965916704,11.18707047609579,calibrated,full,False
185,42,all_day,,,1,70,70,44,1,16.682014987510406,8.737058968863263,14.735868601248853,10.549231361924765,calibrated,full,False
185,43,all_day,,,0,19,19,1,1,-3.4953372189841803,-4.072064427265109,-5.787107965916704,11.18707047609579,calibrated,full,False
185,43,all_day,,,1,70,70,44,1,16.682014987510406,8.737058968863263,14.735868601248853,10.549231361924765,calibrated,full,False
185,44,all_day,,,0,19,19,1,1,-3.4953372189841803,-4.072064427265109,-5.787107965916704,11.18707047609579,calibrated,full,False
185,44,all_day,,,1,70,70,44,1,16.682014987510406,8.737058968863263,14.735868601248853,10.549231361924765,calibrated,full,False
186,42,all_day,,,0,29,29,7,1,14.540965861781848,7.906638451422248,8.601950565609227,18.222439012265898,calibrated,full,False
186,43,all_day,,,0,29,29,7,1,14.540965861781848,7.906638451422248,8.601950565609227,18.222439012265898,calibrated,full,False
186,44,all_day,,,0,29,29,7,1,14.540965861781848,7.906638451422248,8.601950565609227,18.222439012265898,calibrated,full,False
187,42,all_day,,,0,12,12,5,1,8.651290591174021,5.101430154168303,3.938155473608643,11.714491654964146,calibrated,full,False
187,43,all_day,,,0,12,12,5,1,8.651290591174021,5.101430154168303,3.938155473608643,11.714491654964146,calibrated,full,False
187,44,all_day,,,0,12,12,5,1,8.651290591174021,5.101430154168303,3.938155473608643,11.714491654964146,calibrated,full,False
188,42,all_day,,,0,2,2,4,2,-2.058118234804329,-3.2968137540221045,-2.6204518802956853,12.400176469857207,calibrated,full,False
188,43,all_day,,,0,2,2,4,2,-2.058118234804329,-3.2968137540221045,-2.6204518802956853,12.400176469857207,calibrated,full,False
188,44,all_day,,,0,2,2,4,2,-2.058118234804329,-3.2968137540221045,-2.6204518802956853,12.400176469857207,calibrated,full,False
189,42,all_day,,,0,28,28,13,4,33.78322231473771,25.349136321301135,31.309388664149825,11.144444306361615,calibrated,full,False
189,43,all_day,,,0,28,28,13,4,33.78322231473771,25.349136321301135,31.309388664149825,11.144444306361615,calibrated,full,False
189,44,all_day,,,0,28,28,13,4,33.78322231473771,25.349136321301135,31.309388664149825,11.144444306361615,calibrated,full,False
190,42,all_day,,,0,31,31,22,8,17.202331390507908,12.206884892263885,11.632443686243422,10.892042700734462,calibrated,full,False
190,42,all_day,,,1,4,4,0,0,-8.34796003330558,-8.34796003330558,-8.34796003330558,12.459641840754594,calibrated,full,False
190,43,all_day,,,0,31,31,22,8,17.202331390507908,12.206884892263885,11.632443686243422,10.892042700734462,calibrated,full,False
190,43,all_day,,,1,4,4,0,0,-8.34796003330558,-8.34796003330558,-8.34796003330558,12.459641840754594,calibrated,full,False
190,44,all_day,,,0,31,31,22,8,17.202331390507908,12.206884892263885,11.632443686243422,10.892042700734462,calibrated,full,False
190,44,all_day,,,1,4,4,0,0,-8.34796003330558,-8.34796003330558,-8.34796003330558,12.459641840754594,calibrated,full,False
191,42,all_day,,,0,5,5,4,3,0.10183180682764004,-2.2771600312378713,-1.867125402965943,18.50472864652591,calibrated,full,False
191,42,all_day,,,1,14,14,13,0,3.500999167360531,-0.30377305508122454,-0.43863577550795263,19.028359451700698,calibrated,full,False
191,43,all_day,,,0,5,5,4,3,0.10183180682764004,-2.2771600312378713,-1.867125402965943,18.50472864652591,calibrated,full,False
191,43,all_day,,,1,14,14,13,0,3.500999167360531,-0.30377305508122454,-0.43863577550795263,19.028359451700698,calibrated,full,False
191,44,all_day,,,0,5,5,4,3,0.10183180682764004,-2.2771600312378713,-1.867125402965943,18.50472864652591,calibrated,full,False
191,44,all_day,,,1,14,14,13,0,3.500999167360531,-0.30377305508122454,-0.43863577550795263,19.028359451700698,calibrated,full,False
192,42,all_day,,,0,1,1,2,0,2.3726477935054096,-0.14549691236793372,0.5317199325953279,12.503510755962074,calibrated,full,False
192,42,all_day,,,1,1,1,2,0,1.3315570358034972,-1.1865876700698461,-0.5093708251065845,14.057377558502242,calibrated,full,False
192,43,all_day,,,0,1,1,2,0,2.3726477935054096,-0.14549691236793372,0.5317199325953279,12.503510755962074,calibrated,full,False
192,43,all_day,,,1,1,1,2,0,1.3315570358034972,-1.1865876700698461,-0.5093708251065845,14.057377558502242,calibrated,full,False
192,44,all_day,,,0,1,1,2,0,2.3726477935054096,-0.14549691236793372,0.5317199325953279,12.503510755962074,calibrated,full,False
192,44,all_day,,,1,1,1,2,0,1.3315570358034972,-1.1865876700698461,-0.5093708251065845,14.057377558502242,calibrated,full,False
193,42,all_day,,,0,14,14,11,9,17.487135720233137,12.837420524272748,12.187841741703831,10.466961611592332,calibrated,full,False
193,43,all_day,,,0,14,14,11,9,17.487135720233137,12.837420524272748,12.187841741703831,10.466961611592332,calibrated,full,False
