policy,seed,batch_label,driver_id,route_idx,successful_riders,attempted_riders,realized_revenue,actual_profit,selected_score,mean_wait_min,mean_walk_min,mean_observability,open_requests_before,attempted_rider_ids,successful_rider_ids,domain,scenario_name,time_slice,area_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min
walk_aware_rendezvous,43,2015-04-17T20:18:00,228,0,0,0,0.0,-8.653955037468776,-8.653955037468776,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-17T20:38:00,78,0,0,1,0.0,-8.728309741881766,1.1922088445490093,0.0,1.6589628271384491,0.4900620637975673,7,26583,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-17T23:01:00,193,0,0,1,0.0,-8.593338884263115,-6.3204243825930035,0.0,2.4541709966597764,0.574091349762994,4,21687,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T00:38:00,115,0,0,0,0.0,-8.33780183180683,-8.33780183180683,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T02:00:00,226,0,1,1,4.5,-2.655578684429643,-4.83290353517674,3.1666666666666665,4.354649701494195,0.7649323056686407,10,26432,26432,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T02:45:00,231,1,0,0,0.0,-6.8798917568692755,-6.8798917568692755,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T03:07:00,80,1,0,0,0.0,-14.977893422148211,-14.977893422148211,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T05:19:00,44,0,0,0,0.0,-7.490133222314738,-7.490133222314738,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T14:08:00,201,1,0,0,0.0,-7.370316402997504,-7.370316402997504,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T15:07:00,15,0,0,0,0.0,-11.989258950874275,-11.989258950874275,0.0,0.0,0.0,8,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T17:08:00,45,0,0,0,0.0,-6.936303080766029,-6.936303080766029,0.0,0.0,0.0,8,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T17:14:00,143,1,1,1,4.75,-3.6880099916736047,-5.420908283011148,4.666666666666667,3.4657965826750865,0.7135766317058234,8,19991,19991,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T19:40:00,104,0,0,0,0.0,-7.4346794338051625,-7.4346794338051625,0.0,0.0,0.0,15,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T19:58:00,192,0,0,0,0.0,-8.371815154038302,-8.371815154038302,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T21:13:00,57,0,1,1,2.75,-4.642880932556205,-5.849079853864174,0.18333333333333332,2.412397842615939,0.3780517600229467,10,4907,4907,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T21:30:00,150,1,1,1,7.5,0.3458784346378012,-2.2784938726847157,1.3666666666666667,5.248744614645035,0.4828093634130469,7,27832,27832,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-18T21:51:00,62,0,0,0,0.0,-6.948459616985846,-6.948459616985846,0.0,0.0,0.0,12,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-19T01:15:00,40,0,0,0,0.0,-7.953705245628644,-7.953705245628644,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-19T02:06:00,191,0,0,0,0.0,-3.1558284762697753,-3.1558284762697753,0.0,0.0,0.0,9,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-19T02:54:00,114,1,1,1,2.75,-1.8688592839300586,-3.0601287130369723,2.3833333333333333,2.382538858213827,0.5083796843972396,11,24274,24274,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-19T09:44:00,11,0,0,0,0.0,-5.263946711074106,-5.263946711074106,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-19T11:40:00,153,0,0,0,0.0,-5.370940882597836,-5.370940882597836,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-19T14:52:00,42,0,0,0,0.0,-12.359034138218153,-12.359034138218153,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-19T15:39:00,122,0,0,0,0.0,-8.617901748542883,-8.617901748542883,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-19T16:41:00,38,1,0,0,0.0,-5.723938384679434,-5.723938384679434,0.0,0.0,0.0,8,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-19T17:58:00,6,0,0,0,0.0,-12.765903413821817,-12.765903413821817,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-19T19:51:00,174,0,0,0,0.0,-8.54637801831807,-8.54637801831807,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-19T23:10:00,71,0,0,0,0.0,-7.503247293921733,-7.503247293921733,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-20T02:12:00,210,0,0,0,0.0,-8.066194837635305,-8.066194837635305,0.0,0.0,0.0,0,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-20T06:13:00,249,1,0,0,0.0,-9.567818484596172,-9.567818484596172,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-20T08:48:00,111,0,0,0,0.0,-5.330849292256453,-5.330849292256453,0.0,0.0,0.0,8,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-20T14:06:00,147,0,0,0,0.0,-2.5373855120732727,-2.5373855120732727,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-20T18:50:00,31,1,1,2,4.75,-1.594712739383847,-0.8611171748533755,2.716666666666667,2.5164044354695285,0.5274001091338368,10,12415;17393,12415,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-20T20:07:00,121,0,0,0,0.0,-5.476019983347211,-5.476019983347211,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-20T22:34:00,110,0,0,0,0.0,-5.926769358867611,-5.926769358867611,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-21T03:10:00,230,0,0,0,0.0,-6.801207327227311,-6.801207327227311,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-21T07:54:00,246,0,0,1,0.0,-6.48751040799334,-1.1630197162132472,0.0,0.35101861643981425,0.483315490109737,2,28716,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-21T13:28:00,163,1,0,0,0.0,-5.178601165695254,-5.178601165695254,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-21T13:35:00,166,0,0,0,0.0,-6.652497918401332,-6.652497918401332,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-21T13:50:00,225,0,0,0,0.0,-8.349875104079935,-8.349875104079935,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-21T15:23:00,90,0,0,0,0.0,-9.694546211490426,-9.694546211490426,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-21T15:52:00,172,0,0,0,0.0,-0.9080349708576188,-0.9080349708576188,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-21T18:54:00,217,1,0,1,0.0,-7.3731057452123245,-4.2125364956372255,0.0,2.178861500849803,0.3780517600229467,9,22644,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-21T23:14:00,53,0,0,0,0.0,-4.983721898417985,-4.983721898417985,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-22T00:27:00,127,1,0,0,0.0,-10.379142381348878,-10.379142381348878,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-22T07:03:00,100,0,0,0,0.0,-11.81690258118235,-11.81690258118235,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-22T08:43:00,227,1,0,0,0.0,-6.600124895920067,-6.600124895920067,0.0,0.0,0.0,2,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-22T10:08:00,170,0,0,0,0.0,-5.219733555370525,-5.219733555370525,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-22T11:48:00,194,0,1,1,4.0,-3.11473771856786,-4.307138310941865,3.566666666666667,2.3848011847480106,0.4914432456514721,3,4925,4925,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-22T12:25:00,137,0,0,0,0.0,-11.056869275603663,-11.056869275603663,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-22T15:12:00,26,1,0,0,0.0,-8.837801831806829,-8.837801831806829,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-22T18:36:00,41,0,0,0,0.0,-5.346128226477935,-5.346128226477935,0.0,0.0,0.0,8,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-22T19:47:00,177,0,0,0,0.0,-10.117027477102415,-10.117027477102415,0.0,0.0,0.0,2,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-22T21:55:00,214,1,0,1,0.0,-5.600083263946711,-2.349561145625749,0.0,0.9989557633580747,0.37640411438981,13,19492,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-23T04:56:00,20,1,0,0,0.0,-8.660990840965864,-8.660990840965864,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-23T14:31:00,200,1,0,1,0.0,-8.98359700249792,-4.845554261231706,0.0,5.7239145174675725,0.4232830605551547,6,30859,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-23T17:03:00,103,0,0,0,0.0,-6.062156536219818,-6.062156536219818,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-23T17:05:00,63,0,0,0,0.0,-1.4111157368859286,-1.4111157368859286,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-23T22:20:00,2,0,0,0,0.0,-5.409034138218153,-5.409034138218153,0.0,0.0,0.0,8,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-24T04:46:00,29,0,0,0,0.0,-3.720108243130725,-3.720108243130725,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-24T09:31:00,211,0,0,0,0.0,-9.108368026644463,-9.108368026644463,0.0,0.0,0.0,2,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-24T13:27:00,1,0,0,0,0.0,-10.535179017485431,-10.535179017485431,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-24T13:51:00,61,1,0,0,0.0,-13.740174854288094,-13.740174854288094,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-24T21:15:00,160,1,0,0,0.0,-7.256994171523731,-7.256994171523731,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-24T21:45:00,229,0,0,0,0.0,-6.571315570358035,-6.571315570358035,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T00:03:00,131,0,0,0,0.0,-8.767818484596171,-8.767818484596171,0.0,0.0,0.0,12,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T00:18:00,35,0,0,0,0.0,-8.823355537052459,-8.823355537052459,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T00:27:00,39,0,0,0,0.0,-5.3417985012489595,-5.3417985012489595,0.0,0.0,0.0,9,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T01:11:00,106,1,3,3,27.25,22.42460449625312,16.711600963530515,1.5999999999999999,3.8086690218150703,0.7545144538609447,10,19383;9394;32148,19383;9394;32148,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T02:22:00,99,0,0,0,0.0,-9.718942547876772,-9.718942547876772,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T02:38:00,139,0,0,0,0.0,-5.880058284762698,-5.880058284762698,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T03:00:00,185,0,1,1,3.75,-4.985387177352209,-7.593520042775567,0.5833333333333334,5.216265730846716,0.4027313621454655,5,26711,26711,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T04:10:00,235,0,0,0,0.0,-9.888759367194005,-9.888759367194005,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T07:50:00,130,1,0,0,0.0,-9.329267277268944,-9.329267277268944,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T09:36:00,64,1,0,0,0.0,-11.067901748542882,-11.067901748542882,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T12:41:00,238,0,0,0,0.0,-6.86736053288926,-6.86736053288926,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T14:08:00,233,0,0,0,0.0,-11.996044962531226,-11.996044962531226,0.0,0.0,0.0,2,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T17:34:00,213,0,0,0,0.0,-5.6630308076602835,-5.6630308076602835,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T20:43:00,69,1,0,0,0.0,-8.270940882597836,-8.270940882597836,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-25T21:54:00,142,0,0,0,0.0,-6.852539550374688,-6.852539550374688,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T00:14:00,36,0,0,0,0.0,-5.302039966694422,-5.302039966694422,0.0,0.0,0.0,11,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T00:25:00,9,0,0,0,0.0,-6.904621149042465,-6.904621149042465,0.0,0.0,0.0,14,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T02:20:00,84,0,1,1,5.25,-4.138259783513739,-6.789680500858353,1.1,5.302841434689228,0.5636797927535511,10,30517,30517,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T02:49:00,18,0,0,0,0.0,-7.106244796003332,-7.106244796003332,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T06:37:00,205,0,0,0,0.0,-7.712531223980017,-7.712531223980017,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T08:49:00,151,1,0,0,0.0,-5.8707327227310575,-5.8707327227310575,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T09:57:00,33,0,0,0,0.0,-2.2303913405495424,-2.2303913405495424,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T13:20:00,209,1,0,0,0.0,-7.827935054121566,-7.827935054121566,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T14:19:00,129,0,1,1,6.25,-3.5017069109075774,-5.8912171201929135,2.8666666666666667,4.779020418570672,0.41746738915281345,5,34555,34555,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T15:01:00,208,1,1,1,5.75,0.40936719400499477,-2.24676974816166,2.65,5.31227388433331,0.37641096368358845,8,9124,9124,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T17:39:00,24,0,0,0,0.0,-9.968151540383015,-9.968151540383015,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T18:55:00,155,0,0,0,0.0,-5.633846794338052,-5.633846794338052,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T19:55:00,89,1,0,0,0.0,-5.237260616153206,-5.237260616153206,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-26T22:01:00,48,0,0,0,0.0,-10.76465445462115,-10.76465445462115,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
