policy,seed,batch_label,driver_id,route_idx,successful_riders,attempted_riders,realized_revenue,actual_profit,selected_score,mean_wait_min,mean_walk_min,mean_observability,open_requests_before,attempted_rider_ids,successful_rider_ids,domain,scenario_name,time_slice,area_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,run_id
corridor_only,42,2015-04-13T08:50:00,92,0,0,3,0.0,-8.00840965861782,5.0,0.0,5.553251760945936,0.22307451654524213,37,9730;2674;36054,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-13T09:19:00,105,0,0,3,0.0,-9.715154038301415,5.0,0.0,6.0,0.0,33,3742;7424;2202,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-13T09:28:00,9,0,0,1,0.0,-5.758784346378019,2.0,0.0,6.0,0.0,49,19519,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-14T07:08:00,103,0,1,3,5.75,-1.0166527893422161,4.0,4.933333333333334,5.265035640171586,0.18678779724088243,34,4764;3896;11167,3896,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-14T07:58:00,113,0,0,0,0.0,-9.84292256452956,0.0,0.0,0.0,0.0,47,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-14T08:17:00,52,0,0,0,0.0,-11.84021648626145,1.0,0.0,0.0,0.0,44,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-14T08:46:00,51,0,0,0,0.0,-13.330974188176521,0.0,0.0,0.0,0.0,41,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-15T07:47:00,25,1,1,3,6.25,-6.220482930890924,6.0,2.1,5.426170836914301,0.1252674427157096,50,32456;31721;21638,32456,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-15T07:48:00,41,0,1,1,7.0,-0.597418817651957,2.0,4.866666666666666,5.110530923954861,0.5603633917226473,46,10912,10912,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-15T08:00:00,2,0,0,1,0.0,-5.170774354704414,1.0,0.0,6.0,0.0,35,7294,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-15T08:39:00,94,1,0,2,0.0,-13.335095753538718,3.0,0.0,3.5982390674517117,0.3584540773563308,40,14884;28454,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-15T09:30:00,30,0,0,0,0.0,-8.068068276436303,0.0,0.0,0.0,0.0,42,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-15T09:57:00,112,0,2,3,19.25,8.133721898417985,3.0,1.5833333333333333,4.293999694703645,0.38512327850450395,32,25890;6948;16501,25890;6948,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-16T08:01:00,96,0,1,2,17.25,8.115237302248126,7.0,4.383333333333334,5.571882965198975,0.3487524800863899,33,6018;14478,14478,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-16T08:35:00,1,0,0,2,0.0,-11.782556203164031,2.0,0.0,6.0,0.0,46,27375;13582,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-16T09:00:00,58,0,0,3,0.0,-11.315195670274772,4.0,0.0,5.401183248028075,0.17672575403011903,54,33754;5797;2878,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-17T07:03:00,79,0,1,3,4.75,-6.431557035803497,6.0,0.7333333333333333,5.82505029638154,0.25685911105085074,34,31271;9266;22234,31271,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-17T07:12:00,39,0,0,0,0.0,-9.407327227310576,0.0,0.0,0.0,0.0,29,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-17T07:44:00,57,0,1,2,9.25,3.760949208992505,4.0,0.9,5.002304871213916,0.30790116407356444,42,34660;25822,34660,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-17T07:51:00,67,0,0,2,0.0,-8.478517901748544,3.0,0.0,6.0,0.0,34,36094;29790,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-17T08:01:00,13,0,0,3,0.0,-14.679725228975853,5.0,0.0,6.0,0.0,38,32793;12675;9874,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-17T08:47:00,74,0,0,3,0.0,-11.901623646960866,5.0,0.0,6.0,0.0,43,2126;15518;28633,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-18T07:44:00,8,0,0,1,0.0,-12.926769358867611,1.0,0.0,6.0,0.0,16,6441,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-18T08:59:00,70,0,0,0,0.0,-10.594504579517071,0.0,0.0,0.0,0.0,22,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-18T09:06:00,38,0,0,2,0.0,-12.372897585345546,3.0,0.0,6.0,0.0,26,27421;17855,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
